table_id,table_name,table_class,table_grain,table_entity,table_axes_required,schema_source,table_ncol,credibility,usage,metric_family,axis,canonical_name,formula,present_flag,present_cols,perspective,economic_polarity,status,blocker,admit_to_scoring,admit_to_risk_decision
56,PI04_member_5d_profile.csv,处置台账表,mid,会员,C+Q,实测表头,147,OK,PRIMARY,expected_gain,C,expected_gain,E[Δ经济增益],FALSE,,平台,越大越好,REPORT_SIDE,引擎 §15.5/15.6 现算,FALSE,FALSE
56,PI04_member_5d_profile.csv,处置台账表,mid,会员,C+Q,实测表头,147,OK,PRIMARY,最大回撤 MDD,TS,mdd,peak − trough（须日序）,FALSE,,平台,越小越好,REPORT_SIDE,⛔ 引用必带基准口径,FALSE,FALSE
56,PI04_member_5d_profile.csv,处置台账表,mid,会员,C+Q,实测表头,147,OK,PRIMARY,夏普 Sharpe,TS,sharpe,须收益序列,FALSE,,平台,越大越好,NOT_IMPLEMENTED,引擎未实作,FALSE,FALSE
56,PI04_member_5d_profile.csv,处置台账表,mid,会员,C+Q,实测表头,147,OK,PRIMARY,索提诺 Sortino,TS,sortino,须下行收益序列,FALSE,,平台,越大越好,NOT_IMPLEMENTED,⛔ 索提诺稳定性 名实未验,FALSE,FALSE
56,PI04_member_5d_profile.csv,处置台账表,mid,会员,C+Q,实测表头,147,OK,PRIMARY,APUC,E2,apuc,profit ÷ 实体数,FALSE,,平台,越大越好,NOT_IMPLEMENTED,须先剔测试线,FALSE,FALSE
56,PI04_member_5d_profile.csv,处置台账表,mid,会员,C+Q,实测表头,147,OK,PRIMARY,Wilcoxon,C,wilcoxon,配对秩和检验,FALSE,,—,—,REPORT_SIDE,⛔ 非会员静态栏,FALSE,FALSE
56,PI04_member_5d_profile.csv,处置台账表,mid,会员,C+Q,实测表头,147,OK,PRIMARY,符号检验,C,sign_test,符号检验,FALSE,,—,—,REPORT_SIDE,⛔ 非会员静态栏,FALSE,FALSE
56,PI04_member_5d_profile.csv,处置台账表,mid,会员,C+Q,实测表头,147,OK,PRIMARY,AUC,M,auc,秩法 AUC,FALSE,,—,—,REPORT_SIDE,tr_auc,FALSE,FALSE
56,PI04_member_5d_profile.csv,处置台账表,mid,会员,C+Q,实测表头,147,OK,PRIMARY,Wilson 区间,M,wilson,Wilson 区间,FALSE,,—,—,REPORT_SIDE,tr_wilson_lo/hi,FALSE,FALSE
56,PI04_member_5d_profile.csv,处置台账表,mid,会员,C+Q,实测表头,147,OK,PRIMARY,PCA,M,pca,主成分,FALSE,,—,—,REPORT_SIDE,tr_pca,FALSE,FALSE
56,PI04_member_5d_profile.csv,处置台账表,mid,会员,C+Q,实测表头,147,OK,PRIMARY,vip_tier 秩,E,vip_tier,NTILE(5) ORDER BY stake,TRUE,vip_tier,平台,不判好坏,DISPLAY_ONLY,,FALSE,FALSE
56,PI04_member_5d_profile.csv,处置台账表,mid,会员,C+Q,实测表头,147,OK,PRIMARY,action_priority,E,action_priority,依 residual_b 分位分档,TRUE,action_priority,平台,不判好坏,DISPLAY_ONLY,,FALSE,FALSE
56,PI04_member_5d_profile.csv,处置台账表,mid,会员,C+Q,实测表头,147,OK,PRIMARY,evidence 证据,Q,evidence_flag/rate,n_rounds 门与五档,TRUE,evidence_flag、evidence_rate,—,越大越好,LANDED,,CONDITIONAL,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,ROI,R,roi,e.net ÷ e.stake,TRUE,roi、roi_xagg、roi_recent、roi_non_recent、roi_ex_rebate、roi_numerator、roi_denominator、roi_denominator_status、roi_delta_recent、roi_pr_global,玩家,越小越好,LANDED,,CONDITIONAL,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,Net Margin,E,net_margin,ngr − agent_cost,TRUE,net_margin_bet23_formal_canonical、net_margin_bet23_formal_rate_canonical、net_margin_lv1_bet23_canonical、net_margin_lv1_bet23_rate_canonical、net_margin_chain_additive_canonical、net_margin_chain_nested_canonical、net_margin_chain_additive_rate_canonical、net_margin_chain_nested_rate_canonical,平台,越大越好,AMBIGUOUS_4_CANDIDATES,AG-03 PENDING,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,Economic Value,E,economic_value,PERCENT_RANK(residual_b),TRUE,economic_value,平台,不判好坏,DISPLAY_ONLY,,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,Theo,T,theo,Σ(valid_bet_j × house_edge_j),FALSE,,平台,越大越好,BLOCKED,HOUSE_EDGE_UNAVAILABLE ＋ NO_X_PROD_GRAIN,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,ADT,T,adt,theo ÷ active_days,FALSE,,平台,越大越好,BLOCKED,随 theo,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,NMPT,T,nmpt,residual_b ÷ theo,FALSE,,平台,越大越好,BLOCKED,随 theo,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,ESI,T,esi,注种选择优势指数,FALSE,,平台,越大越好,BLOCKED,缺 bet09 级 edge,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,game_pnl,E,game_pnl,(bet14 − bet13) ÷ bet11,TRUE,game_pnl,玩家,越小越好,PARTIAL,,CONDITIONAL,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,hold 族,E,hold_rate,profit ÷ stake,TRUE,hold_rate、hold_rate_recent、hold_ci_halfwidth_approx,平台,越大越好,LANDED,,CONDITIONAL,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,stake 本金,E,stake,bet13 ÷ bet11,TRUE,stake、stake_ramp,规模,不判好坏,LANDED,,CONDITIONAL,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,valid_bet 洗码,E,valid_bet,validbet ÷ bet11,TRUE,valid_bet、valid_bet_xagg,规模,不判好坏,LANDED,,CONDITIONAL,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,profit 毛赢,E,profit,−e.net,TRUE,profit,平台,越大越好,LANDED,,CONDITIONAL,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,NGR,E,ngr,profit − rebate_cost,TRUE,ngr、ngr_rate,平台,越大越好,LANDED,,CONDITIONAL,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,rebate 退水,E,rebate_cost,bet16 ÷ bet11,TRUE,rebate、rebate_cost、rebate_rate_actual、rebate_pct_config,平台,越小越好,LANDED,,CONDITIONAL,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,agent_cost,E,agent_cost,profit × agent_pct ÷ 100,TRUE,agent_cost_lv1、agent_cost_lv2、agent_cost_lv3、agent_cost_lv4、agent_cost_lv5、agent_cost_chain_additive、agent_cost_chain_nested、agent_cost_a_legacy、agent_cost_valid_base_legacy、agent_cost_bet23_formal_canonical、agent_cost_lv1_bet23_canonical、agent_cost_lv2_bet24_canonical、agent_cost_lv3_bet25_canonical、agent_cost_lv4_bet26_canonical、agent_cost_lv5_bet27_canonical、agent_cost_chain_additive_canonical、agent_cost_chain_nested_canonical,平台,越小越好,AMBIGUOUS_4_CANDIDATES,AG-03 PENDING,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,residual_b/a,E,residual_b,−net − rebate − agent_cost,TRUE,residual_chain_additive、residual_chain_nested、residual_b、residual_a、residual_b_rate、residual_a_rate,平台,越大越好,LANDED,⛔ 经济分层轴，非赏罚轴（G09）,CONDITIONAL,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,effect 处置效应,C,effect,处置后 − 处置前,FALSE,,平台,越大越好,ABSENT,,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,expected_gain,C,expected_gain,E[Δ经济增益],FALSE,,平台,越大越好,REPORT_SIDE,引擎 §15.5/15.6 现算,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,最大回撤 MDD,TS,mdd,peak − trough（须日序）,FALSE,,平台,越小越好,REPORT_SIDE,⛔ 引用必带基准口径,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,夏普 Sharpe,TS,sharpe,须收益序列,FALSE,,平台,越大越好,NOT_IMPLEMENTED,引擎未实作,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,索提诺 Sortino,TS,sortino,须下行收益序列,FALSE,,平台,越大越好,NOT_IMPLEMENTED,⛔ 索提诺稳定性 名实未验,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,APUC,E2,apuc,profit ÷ 实体数,FALSE,,平台,越大越好,NOT_IMPLEMENTED,须先剔测试线,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,Wilcoxon,C,wilcoxon,配对秩和检验,FALSE,,—,—,REPORT_SIDE,⛔ 非会员静态栏,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,符号检验,C,sign_test,符号检验,FALSE,,—,—,REPORT_SIDE,⛔ 非会员静态栏,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,AUC,M,auc,秩法 AUC,FALSE,,—,—,REPORT_SIDE,tr_auc,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,Wilson 区间,M,wilson,Wilson 区间,FALSE,,—,—,REPORT_SIDE,tr_wilson_lo/hi,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,PCA,M,pca,主成分,FALSE,,—,—,REPORT_SIDE,tr_pca,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,vip_tier 秩,E,vip_tier,NTILE(5) ORDER BY stake,TRUE,vip_tier,平台,不判好坏,DISPLAY_ONLY,,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,action_priority,E,action_priority,依 residual_b 分位分档,TRUE,action_priority,平台,不判好坏,DISPLAY_ONLY,,FALSE,FALSE
57,P_player_month.csv,会员时序表,member_id × DATE_TRUNC,会员,E+Q+R+TS,实测表头,136,WRONG_GRAIN,NOT_FOR_DECISION,evidence 证据,Q,evidence_flag/rate,n_rounds 门与五档,TRUE,evidence_flag、evidence_rate,—,越大越好,LANDED,,CONDITIONAL,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,ROI,R,roi,e.net ÷ e.stake,TRUE,roi、roi_freecomm、roi_non_freecomm、roi_ex_rebate、roi_numerator、roi_denominator、roi_denominator_status、roi_delta_freecomm、roi_pr_global,玩家,越小越好,LANDED,,CONDITIONAL,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,Net Margin,E,net_margin,ngr − agent_cost,TRUE,net_margin_bet23_formal_canonical、net_margin_bet23_formal_rate_canonical、net_margin_lv1_bet23_canonical、net_margin_lv1_bet23_rate_canonical、net_margin_chain_additive_canonical、net_margin_chain_nested_canonical、net_margin_chain_additive_rate_canonical、net_margin_chain_nested_rate_canonical,平台,越大越好,AMBIGUOUS_4_CANDIDATES,AG-03 PENDING,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,Economic Value,E,economic_value,PERCENT_RANK(residual_b),TRUE,economic_value,平台,不判好坏,DISPLAY_ONLY,,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,Theo,T,theo,Σ(valid_bet_j × house_edge_j),FALSE,,平台,越大越好,BLOCKED,HOUSE_EDGE_UNAVAILABLE ＋ NO_X_PROD_GRAIN,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,ADT,T,adt,theo ÷ active_days,FALSE,,平台,越大越好,BLOCKED,随 theo,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,NMPT,T,nmpt,residual_b ÷ theo,FALSE,,平台,越大越好,BLOCKED,随 theo,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,ESI,T,esi,注种选择优势指数,FALSE,,平台,越大越好,BLOCKED,缺 bet09 级 edge,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,game_pnl,E,game_pnl,(bet14 − bet13) ÷ bet11,FALSE,,玩家,越小越好,ABSENT,,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,hold 族,E,hold_rate,profit ÷ stake,TRUE,hold_rate、hold_rate_freecomm、hold_ci_halfwidth_approx,平台,越大越好,LANDED,,CONDITIONAL,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,stake 本金,E,stake,bet13 ÷ bet11,TRUE,stake_sum、stake、stake_ramp,规模,不判好坏,LANDED,,CONDITIONAL,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,valid_bet 洗码,E,valid_bet,validbet ÷ bet11,TRUE,validbet_sum、valid_bet,规模,不判好坏,LANDED,,CONDITIONAL,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,profit 毛赢,E,profit,−e.net,TRUE,profit,平台,越大越好,LANDED,,CONDITIONAL,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,NGR,E,ngr,profit − rebate_cost,TRUE,ngr、ngr_rate,平台,越大越好,LANDED,,CONDITIONAL,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,rebate 退水,E,rebate_cost,bet16 ÷ bet11,TRUE,rebate_cost、rebate_rate_actual、rebate_pct_config,平台,越小越好,LANDED,,CONDITIONAL,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,agent_cost,E,agent_cost,profit × agent_pct ÷ 100,TRUE,agent_cost_lv1、agent_cost_lv2、agent_cost_lv3、agent_cost_lv4、agent_cost_lv5、agent_cost_chain_additive、agent_cost_chain_nested、agent_cost_a_legacy、agent_cost_valid_base_legacy、agent_cost_bet23_formal_canonical、agent_cost_lv1_bet23_canonical、agent_cost_lv2_bet24_canonical、agent_cost_lv3_bet25_canonical、agent_cost_lv4_bet26_canonical、agent_cost_lv5_bet27_canonical、agent_cost_chain_additive_canonical、agent_cost_chain_nested_canonical,平台,越小越好,AMBIGUOUS_4_CANDIDATES,AG-03 PENDING,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,residual_b/a,E,residual_b,−net − rebate − agent_cost,TRUE,residual_chain_additive、residual_chain_nested、residual_b、residual_a、residual_b_rate、residual_a_rate,平台,越大越好,LANDED,⛔ 经济分层轴，非赏罚轴（G09）,CONDITIONAL,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,effect 处置效应,C,effect,处置后 − 处置前,FALSE,,平台,越大越好,ABSENT,,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,expected_gain,C,expected_gain,E[Δ经济增益],FALSE,,平台,越大越好,REPORT_SIDE,引擎 §15.5/15.6 现算,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,最大回撤 MDD,TS,mdd,peak − trough（须日序）,FALSE,,平台,越小越好,REPORT_SIDE,⛔ 引用必带基准口径,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,夏普 Sharpe,TS,sharpe,须收益序列,FALSE,,平台,越大越好,NOT_IMPLEMENTED,引擎未实作,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,索提诺 Sortino,TS,sortino,须下行收益序列,FALSE,,平台,越大越好,NOT_IMPLEMENTED,⛔ 索提诺稳定性 名实未验,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,APUC,E2,apuc,profit ÷ 实体数,FALSE,,平台,越大越好,NOT_IMPLEMENTED,须先剔测试线,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,Wilcoxon,C,wilcoxon,配对秩和检验,FALSE,,—,—,REPORT_SIDE,⛔ 非会员静态栏,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,符号检验,C,sign_test,符号检验,FALSE,,—,—,REPORT_SIDE,⛔ 非会员静态栏,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,AUC,M,auc,秩法 AUC,FALSE,,—,—,REPORT_SIDE,tr_auc,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,Wilson 区间,M,wilson,Wilson 区间,FALSE,,—,—,REPORT_SIDE,tr_wilson_lo/hi,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,PCA,M,pca,主成分,FALSE,,—,—,REPORT_SIDE,tr_pca,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,vip_tier 秩,E,vip_tier,NTILE(5) ORDER BY stake,TRUE,vip_tier,平台,不判好坏,DISPLAY_ONLY,,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,action_priority,E,action_priority,依 residual_b 分位分档,TRUE,action_priority,平台,不判好坏,DISPLAY_ONLY,,FALSE,FALSE
58,QSB_01a_category_census.csv,探针／审计表,COALESCE(NULLIF(TRIM(c,全窗/元数据,Q+M,实测表头,149,INVALID,NOT_FOR_DECISION,evidence 证据,Q,evidence_flag/rate,n_rounds 门与五档,TRUE,evidence_flag、evidence_rate,—,越大越好,LANDED,,CONDITIONAL,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,ROI,R,roi,e.net ÷ e.stake,TRUE,roi、roi_freecomm、roi_non_freecomm、roi_ex_rebate、roi_numerator、roi_denominator、roi_denominator_status、roi_delta_freecomm、roi_pr_global,玩家,越小越好,LANDED,,CONDITIONAL,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,Net Margin,E,net_margin,ngr − agent_cost,TRUE,net_margin_bet23_formal_canonical、net_margin_bet23_formal_rate_canonical、net_margin_lv1_bet23_canonical、net_margin_lv1_bet23_rate_canonical、net_margin_chain_additive_canonical、net_margin_chain_nested_canonical、net_margin_chain_additive_rate_canonical、net_margin_chain_nested_rate_canonical,平台,越大越好,AMBIGUOUS_4_CANDIDATES,AG-03 PENDING,FALSE,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,Economic Value,E,economic_value,PERCENT_RANK(residual_b),TRUE,economic_value,平台,不判好坏,DISPLAY_ONLY,,FALSE,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,Theo,T,theo,Σ(valid_bet_j × house_edge_j),FALSE,,平台,越大越好,BLOCKED,HOUSE_EDGE_UNAVAILABLE ＋ NO_X_PROD_GRAIN,FALSE,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,ADT,T,adt,theo ÷ active_days,FALSE,,平台,越大越好,BLOCKED,随 theo,FALSE,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,NMPT,T,nmpt,residual_b ÷ theo,FALSE,,平台,越大越好,BLOCKED,随 theo,FALSE,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,ESI,T,esi,注种选择优势指数,FALSE,,平台,越大越好,BLOCKED,缺 bet09 级 edge,FALSE,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,game_pnl,E,game_pnl,(bet14 − bet13) ÷ bet11,FALSE,,玩家,越小越好,ABSENT,,FALSE,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,hold 族,E,hold_rate,profit ÷ stake,TRUE,hold_rate、hold_rate_freecomm、hold_ci_halfwidth_approx,平台,越大越好,LANDED,,CONDITIONAL,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,stake 本金,E,stake,bet13 ÷ bet11,TRUE,stake_sum、stake、stake_ramp,规模,不判好坏,LANDED,,CONDITIONAL,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,valid_bet 洗码,E,valid_bet,validbet ÷ bet11,TRUE,valid_bet,规模,不判好坏,LANDED,,CONDITIONAL,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,profit 毛赢,E,profit,−e.net,TRUE,profit,平台,越大越好,LANDED,,CONDITIONAL,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,NGR,E,ngr,profit − rebate_cost,TRUE,ngr、ngr_rate,平台,越大越好,LANDED,,CONDITIONAL,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,rebate 退水,E,rebate_cost,bet16 ÷ bet11,TRUE,rebate_cost、rebate_rate_actual、rebate_pct_config,平台,越小越好,LANDED,,CONDITIONAL,FALSE
59,QSB_01c_cat1_contamination.csv,产品／投注面表,TRIM(bet09),产品,E+T,实测表头,137,OK,SUPPORT,agent_cost,E,agent_cost,profit × agent_pct ÷ 100,TRUE,agent_cost_lv1、agent_cost_lv2、agent_cost_lv3、agent_cost_lv4、agent_cost_lv5、agent_cost_chain_additive、agent_cost_chain_nested、agent_cost_a_legacy、agent_cost_valid_base_legacy、agent_cost_bet23_formal_canonical、agent_cost_lv1_bet23_canonical、agent_cost_lv2_bet24_canonical、agent_cost_lv3_bet25_canonical、agent_cost_lv4_bet26_canonical、agent_cost_lv5_bet27_canonical、agent_cost_chain_additive_canonical、agent_cost_chain_nested_canonical,平台,越小越好,AMBIGUOUS_4_CANDIDATES,AG-03 PENDING,FALSE,FALSE
