member_id,field_name,business_field,enforcement_type,is_baccarat_member,episode_id,start_date,start_time,value_before,value_after,start_operator,start_operator_lv,parse_sep,parse_status,release_date,censored,last_bet_date,n_bets_in_window,last_config_time,days_since_last_bet,censor_cutoff_days,censor_reason,duration_days,episode_seq
151518313,mem017,canbet,CANBET_下注权限,1,151518313#mem017#2026-06-29 17:22:00,2026-06-29,2026-06-29 17:22:00,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-23,4748,2026-06-29 17:22:07,44,7,INACTIVE_BEFORE_END,39,1
151518313,mem016,enable,ENABLE_账户启停,1,151518313#mem016#2026-06-29 17:22:07,2026-06-29,2026-06-29 17:22:07,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-23,4748,2026-06-29 17:22:07,44,7,INACTIVE_BEFORE_END,39,2
151519181,mem016,enable,ENABLE_账户启停,0,151519181#mem016#2026-06-15 15:56:21,2026-06-15,2026-06-15 15:56:21,Y,N,56334,5,COLON,OK,2026-08-07,1,,,2026-06-15 15:56:29,,7,NO_BET_ACTIVITY,53,1
151519181,mem017,canbet,CANBET_下注权限,0,151519181#mem017#2026-06-15 15:56:29,2026-06-15,2026-06-15 15:56:29,Y,N,56334,5,COLON,OK,2026-08-07,1,,,2026-06-15 15:56:29,,7,NO_BET_ACTIVITY,53,2
151524197,mem017,canbet,CANBET_下注权限,1,151524197#mem017#2026-07-13 12:47:33,2026-07-13,2026-07-13 12:47:33,Y,N,40857,2,COLON,OK,2026-08-07,1,2026-07-11,4703,2026-07-13 12:47:33,26,7,INACTIVE_BEFORE_END,25,1
151606352,mem017,canbet,CANBET_下注权限,1,151606352#mem017#2026-06-19 22:48:15,2026-06-19,2026-06-19 22:48:15,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-19,1330,2026-06-19 22:48:22,48,7,INACTIVE_BEFORE_END,49,1
151606352,mem016,enable,ENABLE_账户启停,1,151606352#mem016#2026-06-19 22:48:22,2026-06-19,2026-06-19 22:48:22,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-19,1330,2026-06-19 22:48:22,48,7,INACTIVE_BEFORE_END,49,2
151665636,mem016,enable,ENABLE_账户启停,1,151665636#mem016#2026-06-22 18:59:55,2026-06-22,2026-06-22 18:59:55,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-19,3136,2026-06-22 19:00:04,48,7,INACTIVE_BEFORE_END,46,1
151665636,mem017,canbet,CANBET_下注权限,1,151665636#mem017#2026-06-22 19:00:04,2026-06-22,2026-06-22 19:00:04,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-19,3136,2026-06-22 19:00:04,48,7,INACTIVE_BEFORE_END,46,2
151696118,mem017,canbet,CANBET_下注权限,1,151696118#mem017#2026-06-18 17:56:09,2026-06-18,2026-06-18 17:56:09,Y,N,56334,5,COLON,OK,2026-06-19,0,2026-06-18,56,2026-06-22 19:00:23,49,7,NOT_CENSORED,1,1
151696118,mem016,enable,ENABLE_账户启停,1,151696118#mem016#2026-06-18 17:56:16,2026-06-18,2026-06-18 17:56:16,Y,N,56334,5,COLON,OK,2026-06-19,0,2026-06-18,56,2026-06-22 19:00:23,49,7,NOT_CENSORED,1,2
151696118,mem016,enable,ENABLE_账户启停,1,151696118#mem016#2026-06-22 19:00:15,2026-06-22,2026-06-22 19:00:15,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-18,56,2026-06-22 19:00:23,49,7,INACTIVE_BEFORE_END,46,3
151696118,mem017,canbet,CANBET_下注权限,1,151696118#mem017#2026-06-22 19:00:23,2026-06-22,2026-06-22 19:00:23,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-18,56,2026-06-22 19:00:23,49,7,INACTIVE_BEFORE_END,46,4
151748645,mem017,canbet,CANBET_下注权限,1,151748645#mem017#2026-07-06 20:12:06,2026-07-06,2026-07-06 20:12:06,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-06-26,941,2026-07-06 20:12:11,41,7,INACTIVE_BEFORE_END,32,1
151748645,mem016,enable,ENABLE_账户启停,1,151748645#mem016#2026-07-06 20:12:11,2026-07-06,2026-07-06 20:12:11,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-06-26,941,2026-07-06 20:12:11,41,7,INACTIVE_BEFORE_END,32,2
151760021,mem016,enable,ENABLE_账户启停,1,151760021#mem016#2026-06-22 19:00:32,2026-06-22,2026-06-22 19:00:32,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-20,401,2026-06-22 19:00:38,47,7,INACTIVE_BEFORE_END,46,1
151760021,mem017,canbet,CANBET_下注权限,1,151760021#mem017#2026-06-22 19:00:38,2026-06-22,2026-06-22 19:00:38,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-20,401,2026-06-22 19:00:38,47,7,INACTIVE_BEFORE_END,46,2
151853223,mem016,enable,ENABLE_账户启停,1,151853223#mem016#2026-06-29 14:18:33,2026-06-29,2026-06-29 14:18:33,Y,N,56034,3,COLON,OK,2026-08-07,1,2026-06-28,4721,2026-06-29 14:18:33,39,7,INACTIVE_BEFORE_END,39,1
151896357,mem016,enable,ENABLE_账户启停,1,151896357#mem016#2026-07-06 19:47:41,2026-07-06,2026-07-06 19:47:41,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-07-01,843,2026-07-06 19:47:49,36,7,INACTIVE_BEFORE_END,32,1
151896357,mem017,canbet,CANBET_下注权限,1,151896357#mem017#2026-07-06 19:47:49,2026-07-06,2026-07-06 19:47:49,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-07-01,843,2026-07-06 19:47:49,36,7,INACTIVE_BEFORE_END,32,2
151905958,mem017,canbet,CANBET_下注权限,1,151905958#mem017#2026-07-06 19:47:56,2026-07-06,2026-07-06 19:47:56,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-07-04,1179,2026-07-06 19:48:32,33,7,INACTIVE_BEFORE_END,32,1
151905958,mem016,enable,ENABLE_账户启停,1,151905958#mem016#2026-07-06 19:48:32,2026-07-06,2026-07-06 19:48:32,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-07-04,1179,2026-07-06 19:48:32,33,7,INACTIVE_BEFORE_END,32,2
151944138,mem016,enable,ENABLE_账户启停,1,151944138#mem016#2026-07-06 19:48:40,2026-07-06,2026-07-06 19:48:40,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-06-30,5550,2026-07-06 19:48:47,37,7,INACTIVE_BEFORE_END,32,1
151944138,mem017,canbet,CANBET_下注权限,1,151944138#mem017#2026-07-06 19:48:47,2026-07-06,2026-07-06 19:48:47,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-06-30,5550,2026-07-06 19:48:47,37,7,INACTIVE_BEFORE_END,32,2
152056456,mem016,enable,ENABLE_账户启停,1,152056456#mem016#2026-07-06 19:46:04,2026-07-06,2026-07-06 19:46:04,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-06-29,669,2026-07-06 19:46:11,38,7,INACTIVE_BEFORE_END,32,1
152056456,mem017,canbet,CANBET_下注权限,1,152056456#mem017#2026-07-06 19:46:11,2026-07-06,2026-07-06 19:46:11,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-06-29,669,2026-07-06 19:46:11,38,7,INACTIVE_BEFORE_END,32,2
152100542,mem017,canbet,CANBET_下注权限,1,152100542#mem017#2026-06-29 17:36:58,2026-06-29,2026-06-29 17:36:58,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-26,41,2026-06-29 17:37:04,41,7,INACTIVE_BEFORE_END,39,1
152100542,mem016,enable,ENABLE_账户启停,1,152100542#mem016#2026-06-29 17:37:04,2026-06-29,2026-06-29 17:37:04,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-06-26,41,2026-06-29 17:37:04,41,7,INACTIVE_BEFORE_END,39,2
152195500,mem017,canbet,CANBET_下注权限,1,152195500#mem017#2026-07-06 14:52:08,2026-07-06,2026-07-06 14:52:08,Y,N,56034,3,COLON,OK,2026-08-07,1,2026-07-05,5505,2026-07-06 14:52:08,32,7,INACTIVE_BEFORE_END,32,1
152272486,mem017,canbet,CANBET_下注权限,1,152272486#mem017#2026-07-13 19:45:01,2026-07-13,2026-07-13 19:45:01,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-11,8834,2026-07-13 19:45:07,26,7,INACTIVE_BEFORE_END,25,1
152272486,mem016,enable,ENABLE_账户启停,1,152272486#mem016#2026-07-13 19:45:07,2026-07-13,2026-07-13 19:45:07,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-11,8834,2026-07-13 19:45:07,26,7,INACTIVE_BEFORE_END,25,2
152298135,mem017,canbet,CANBET_下注权限,1,152298135#mem017#2026-07-06 19:46:24,2026-07-06,2026-07-06 19:46:24,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-07-04,3368,2026-07-06 19:46:30,33,7,INACTIVE_BEFORE_END,32,1
152298135,mem016,enable,ENABLE_账户启停,1,152298135#mem016#2026-07-06 19:46:30,2026-07-06,2026-07-06 19:46:30,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-07-04,3368,2026-07-06 19:46:30,33,7,INACTIVE_BEFORE_END,32,2
152513111,mem017,canbet,CANBET_下注权限,1,152513111#mem017#2026-07-05 22:51:17,2026-07-05,2026-07-05 22:51:17,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-05,118,2026-07-05 22:51:24,32,7,INACTIVE_BEFORE_END,33,1
152513111,mem016,enable,ENABLE_账户启停,1,152513111#mem016#2026-07-05 22:51:24,2026-07-05,2026-07-05 22:51:24,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-05,118,2026-07-05 22:51:24,32,7,INACTIVE_BEFORE_END,33,2
152604443,mem017,canbet,CANBET_下注权限,1,152604443#mem017#2026-07-13 00:25:59,2026-07-13,2026-07-13 00:25:59,Y,N,56034,3,COLON,OK,2026-08-07,1,2026-07-12,5191,2026-07-13 00:25:59,25,7,INACTIVE_BEFORE_END,25,1
152636297,mem017,canbet,CANBET_下注权限,1,152636297#mem017#2026-07-06 20:56:10,2026-07-06,2026-07-06 20:56:10,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-06,70,2026-07-06 20:56:15,31,7,INACTIVE_BEFORE_END,32,1
152636297,mem016,enable,ENABLE_账户启停,1,152636297#mem016#2026-07-06 20:56:15,2026-07-06,2026-07-06 20:56:15,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-06,70,2026-07-06 20:56:15,31,7,INACTIVE_BEFORE_END,32,2
152648555,mem017,canbet,CANBET_下注权限,1,152648555#mem017#2026-07-13 19:46:04,2026-07-13,2026-07-13 19:46:04,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-08,191,2026-07-13 19:46:12,29,7,INACTIVE_BEFORE_END,25,1
152648555,mem016,enable,ENABLE_账户启停,1,152648555#mem016#2026-07-13 19:46:12,2026-07-13,2026-07-13 19:46:12,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-08,191,2026-07-13 19:46:12,29,7,INACTIVE_BEFORE_END,25,2
152651066,mem017,canbet,CANBET_下注权限,1,152651066#mem017#2026-07-13 19:46:45,2026-07-13,2026-07-13 19:46:45,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-11,985,2026-07-13 19:46:54,26,7,INACTIVE_BEFORE_END,25,1
152651066,mem016,enable,ENABLE_账户启停,1,152651066#mem016#2026-07-13 19:46:54,2026-07-13,2026-07-13 19:46:54,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-11,985,2026-07-13 19:46:54,26,7,INACTIVE_BEFORE_END,25,2
152681345,mem016,enable,ENABLE_账户启停,1,152681345#mem016#2026-07-08 23:54:23,2026-07-08,2026-07-08 23:54:23,Y,N,56334,5,COLON,OK,2026-07-08,0,2026-07-08,197,2026-07-13 19:47:15,29,7,NOT_CENSORED,0,1
152681345,mem017,canbet,CANBET_下注权限,1,152681345#mem017#2026-07-13 19:47:07,2026-07-13,2026-07-13 19:47:07,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-08,197,2026-07-13 19:47:15,29,7,INACTIVE_BEFORE_END,25,2
152681345,mem016,enable,ENABLE_账户启停,1,152681345#mem016#2026-07-13 19:47:15,2026-07-13,2026-07-13 19:47:15,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-08,197,2026-07-13 19:47:15,29,7,INACTIVE_BEFORE_END,25,3
152737617,mem016,enable,ENABLE_账户启停,1,152737617#mem016#2026-07-08 23:55:08,2026-07-08,2026-07-08 23:55:08,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-08,38,2026-07-08 23:55:13,29,7,INACTIVE_BEFORE_END,30,1
152737617,mem017,canbet,CANBET_下注权限,1,152737617#mem017#2026-07-08 23:55:13,2026-07-08,2026-07-08 23:55:13,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-08,38,2026-07-08 23:55:13,29,7,INACTIVE_BEFORE_END,30,2
152917996,mem017,canbet,CANBET_下注权限,1,152917996#mem017#2026-07-19 23:24:14,2026-07-19,2026-07-19 23:24:14,Y,N,56034,3,COLON,OK,2026-08-07,1,2026-07-19,6376,2026-07-19 23:24:14,18,7,INACTIVE_BEFORE_END,19,1
152918122,mem017,canbet,CANBET_下注权限,1,152918122#mem017#2026-07-20 18:55:48,2026-07-20,2026-07-20 18:55:48,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-16,179,2026-07-20 18:55:53,21,7,INACTIVE_BEFORE_END,18,1
152918122,mem016,enable,ENABLE_账户启停,1,152918122#mem016#2026-07-20 18:55:53,2026-07-20,2026-07-20 18:55:53,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-16,179,2026-07-20 18:55:53,21,7,INACTIVE_BEFORE_END,18,2
153039458,mem017,canbet,CANBET_下注权限,1,153039458#mem017#2026-07-20 18:56:45,2026-07-20,2026-07-20 18:56:45,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-15,131,2026-07-20 18:56:49,22,7,INACTIVE_BEFORE_END,18,1
153039458,mem016,enable,ENABLE_账户启停,1,153039458#mem016#2026-07-20 18:56:49,2026-07-20,2026-07-20 18:56:49,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-15,131,2026-07-20 18:56:49,22,7,INACTIVE_BEFORE_END,18,2
153073736,mem017,canbet,CANBET_下注权限,1,153073736#mem017#2026-07-16 19:01:29,2026-07-16,2026-07-16 19:01:29,Y,N,56334,5,COLON,OK,2026-07-16,0,2026-07-18,279,2026-07-20 18:57:11,19,7,NOT_CENSORED,0,1
153073736,mem016,enable,ENABLE_账户启停,1,153073736#mem016#2026-07-16 19:01:34,2026-07-16,2026-07-16 19:01:34,Y,N,56334,5,COLON,OK,2026-07-16,0,2026-07-18,279,2026-07-20 18:57:11,19,7,NOT_CENSORED,0,2
153073736,mem017,canbet,CANBET_下注权限,1,153073736#mem017#2026-07-20 18:57:06,2026-07-20,2026-07-20 18:57:06,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-18,279,2026-07-20 18:57:11,19,7,INACTIVE_BEFORE_END,18,3
153073736,mem016,enable,ENABLE_账户启停,1,153073736#mem016#2026-07-20 18:57:11,2026-07-20,2026-07-20 18:57:11,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-18,279,2026-07-20 18:57:11,19,7,INACTIVE_BEFORE_END,18,4
153165494,mem017,canbet,CANBET_下注权限,1,153165494#mem017#2026-07-20 18:57:48,2026-07-20,2026-07-20 18:57:48,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-18,24,2026-07-20 18:57:52,19,7,INACTIVE_BEFORE_END,18,1
153165494,mem016,enable,ENABLE_账户启停,1,153165494#mem016#2026-07-20 18:57:52,2026-07-20,2026-07-20 18:57:52,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-18,24,2026-07-20 18:57:52,19,7,INACTIVE_BEFORE_END,18,2
153218563,mem017,canbet,CANBET_下注权限,1,153218563#mem017#2026-08-03 15:02:05,2026-08-03,2026-08-03 15:02:05,Y,N,56034,3,COLON,OK,2026-08-07,1,2026-07-26,8117,2026-08-03 15:02:05,11,7,INACTIVE_BEFORE_END,4,1
153246007,mem016,enable,ENABLE_账户启停,1,153246007#mem016#2026-07-27 15:58:18,2026-07-27,2026-07-27 15:58:18,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-07-25,296,2026-07-27 15:58:25,12,7,INACTIVE_BEFORE_END,11,1
153246007,mem017,canbet,CANBET_下注权限,1,153246007#mem017#2026-07-27 15:58:25,2026-07-27,2026-07-27 15:58:25,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-07-25,296,2026-07-27 15:58:25,12,7,INACTIVE_BEFORE_END,11,2
153246139,mem016,enable,ENABLE_账户启停,1,153246139#mem016#2026-07-27 15:58:31,2026-07-27,2026-07-27 15:58:31,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-07-21,442,2026-07-27 15:58:38,16,7,INACTIVE_BEFORE_END,11,1
153246139,mem017,canbet,CANBET_下注权限,1,153246139#mem017#2026-07-27 15:58:38,2026-07-27,2026-07-27 15:58:38,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-07-21,442,2026-07-27 15:58:38,16,7,INACTIVE_BEFORE_END,11,2
153249067,mem016,enable,ENABLE_账户启停,1,153249067#mem016#2026-07-27 15:58:52,2026-07-27,2026-07-27 15:58:52,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-07-25,1349,2026-07-27 15:59:00,12,7,INACTIVE_BEFORE_END,11,1
153249067,mem017,canbet,CANBET_下注权限,1,153249067#mem017#2026-07-27 15:59:00,2026-07-27,2026-07-27 15:59:00,Y,N,56219,4,COLON,OK,2026-08-07,1,2026-07-25,1349,2026-07-27 15:59:00,12,7,INACTIVE_BEFORE_END,11,2
153410167,mem017,canbet,CANBET_下注权限,1,153410167#mem017#2026-08-03 02:39:40,2026-08-03,2026-08-03 02:39:40,Y,N,55637,4,COLON,OK,2026-08-03,0,2026-08-06,1261,2026-08-03 14:51:47,0,7,NOT_CENSORED,0,1
153493785,mem016,enable,ENABLE_账户启停,1,153493785#mem016#2026-08-02 23:09:43,2026-08-02,2026-08-02 23:09:43,Y,N,56034,3,COLON,OK,2026-08-07,1,2026-08-02,6388,2026-08-02 23:09:43,4,7,WINDOW_END,5,1
153596212,mem017,canbet,CANBET_下注权限,1,153596212#mem017#2026-08-03 15:24:15,2026-08-03,2026-08-03 15:24:15,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-29,11,2026-08-03 15:24:21,8,7,INACTIVE_BEFORE_END,4,1
153596212,mem016,enable,ENABLE_账户启停,1,153596212#mem016#2026-08-03 15:24:21,2026-08-03,2026-08-03 15:24:21,Y,N,56334,5,COLON,OK,2026-08-07,1,2026-07-29,11,2026-08-03 15:24:21,8,7,INACTIVE_BEFORE_END,4,2
153596255,mem016,enable,ENABLE_账户启停,0,153596255#mem016#2026-08-03 15:24:29,2026-08-03,2026-08-03 15:24:29,Y,N,56334,5,COLON,OK,2026-08-07,1,,,2026-08-03 15:24:35,,7,NO_BET_ACTIVITY,4,1
153596255,mem017,canbet,CANBET_下注权限,0,153596255#mem017#2026-08-03 15:24:35,2026-08-03,2026-08-03 15:24:35,Y,N,56334,5,COLON,OK,2026-08-07,1,,,2026-08-03 15:24:35,,7,NO_BET_ACTIVITY,4,2
17654796,mem016,enable,ENABLE_账户启停,0,17654796#mem016#2026-07-10 12:36:52,2026-07-10,2026-07-10 12:36:52,Y,N,26488,3,COLON,OK,2026-07-10,0,2026-08-02,6152,2026-07-12 16:01:55,4,7,NOT_CENSORED,0,1
17655508,mem016,enable,ENABLE_账户启停,0,17655508#mem016#2026-07-26 23:37:52,2026-07-26,2026-07-26 23:37:52,Y,N,26488,3,COLON,OK,2026-08-07,1,,,2026-07-26 23:37:52,,7,NO_BET_ACTIVITY,12,1
17655668,mem017,canbet,CANBET_下注权限,1,17655668#mem017#2026-04-29 11:11:50,2026-04-29,2026-04-29 11:11:50,Y,N,26488,3,COLON,OK,2026-04-29,0,2026-04-30,820,2026-04-30 11:43:04,98,7,NOT_CENSORED,0,1
17656569,mem016,enable,ENABLE_账户启停,1,17656569#mem016#2026-06-30 03:48:47,2026-06-30,2026-06-30 03:48:47,Y,N,26489,3,COLON,OK,2026-06-30,0,2026-08-02,21518,2026-08-01 10:16:03,4,7,NOT_CENSORED,0,1
17656569,mem016,enable,ENABLE_账户启停,1,17656569#mem016#2026-06-30 03:56:58,2026-06-30,2026-06-30 03:56:58,Y,N,26489,3,COLON,OK,2026-06-30,0,2026-08-02,21518,2026-08-01 10:16:03,4,7,NOT_CENSORED,0,2
17658682,mem017,canbet,CANBET_下注权限,1,17658682#mem017#2026-07-26 23:39:43,2026-07-26,2026-07-26 23:39:43,Y,N,26488,3,COLON,OK,2026-07-26,0,2026-08-06,22885,2026-07-26 23:45:22,0,7,NOT_CENSORED,0,1
26979969,mem017,canbet,CANBET_下注权限,1,26979969#mem017#2026-03-25 20:01:15,2026-03-25,2026-03-25 20:01:15,Y,N,26555,3,COLON,OK,2026-08-07,1,2026-03-25,1786,2026-03-25 20:01:15,134,7,INACTIVE_BEFORE_END,135,1
33797589,mem016,enable,ENABLE_账户启停,0,33797589#mem016#2026-07-11 02:57:45,2026-07-11,2026-07-11 02:57:45,Y,N,33086,5,COLON,OK,2026-07-11,0,,,2026-07-11 02:58:11,,7,NOT_CENSORED,0,1
33797589,mem017,canbet,CANBET_下注权限,0,33797589#mem017#2026-07-11 02:58:11,2026-07-11,2026-07-11 02:58:11,Y,N,33086,5,COLON,OK,2026-08-07,1,,,2026-07-11 02:58:11,,7,NO_BET_ACTIVITY,27,2
36845782,mem017,canbet,CANBET_下注权限,0,36845782#mem017#2026-07-27 20:06:59,2026-07-27,2026-07-27 20:06:59,Y,N,13984,1,COLON,OK,2026-08-07,1,,,2026-07-27 20:06:59,,7,NO_BET_ACTIVITY,11,1
41874202,mem016,enable,ENABLE_账户启停,0,41874202#mem016#2026-04-21 17:16:36,2026-04-21,2026-04-21 17:16:36,Y,N,7930,5,COLON,OK,2026-08-07,1,,,2026-04-21 17:16:39,,7,NO_BET_ACTIVITY,108,1
41874202,mem017,canbet,CANBET_下注权限,0,41874202#mem017#2026-04-21 17:16:39,2026-04-21,2026-04-21 17:16:39,Y,N,7930,5,COLON,OK,2026-08-07,1,,,2026-04-21 17:16:39,,7,NO_BET_ACTIVITY,108,2
44982702,mem016,enable,ENABLE_账户启停,0,44982702#mem016#2026-06-11 16:48:04,2026-06-11,2026-06-11 16:48:04,Y,N,30958,2,COLON,OK,2026-08-07,1,,,2026-06-11 16:48:11,,7,NO_BET_ACTIVITY,57,1
44982702,mem017,canbet,CANBET_下注权限,0,44982702#mem017#2026-06-11 16:48:11,2026-06-11,2026-06-11 16:48:11,Y,N,30958,2,COLON,OK,2026-08-07,1,,,2026-06-11 16:48:11,,7,NO_BET_ACTIVITY,57,2
47423089,mem017,canbet,CANBET_下注权限,0,47423089#mem017#2026-04-24 22:28:55,2026-04-24,2026-04-24 22:28:55,Y,N,38543,3,COLON,OK,2026-08-07,1,,,2026-04-24 22:28:55,,7,NO_BET_ACTIVITY,105,1
5801291,mem016,enable,ENABLE_账户启停,0,5801291#mem016#2026-07-27 20:02:54,2026-07-27,2026-07-27 20:02:54,Y,N,8330,1,COLON,OK,2026-08-07,1,,,2026-07-27 20:02:54,,7,NO_BET_ACTIVITY,11,1
5803191,mem016,enable,ENABLE_账户启停,0,5803191#mem016#2026-07-27 20:02:59,2026-07-27,2026-07-27 20:02:59,Y,N,8330,1,COLON,OK,2026-08-07,1,,,2026-07-27 20:03:04,,7,NO_BET_ACTIVITY,11,1
5803191,mem017,canbet,CANBET_下注权限,0,5803191#mem017#2026-07-27 20:03:04,2026-07-27,2026-07-27 20:03:04,Y,N,8330,1,COLON,OK,2026-08-07,1,,,2026-07-27 20:03:04,,7,NO_BET_ACTIVITY,11,2
5803214,mem016,enable,ENABLE_账户启停,0,5803214#mem016#2026-07-27 20:03:09,2026-07-27,2026-07-27 20:03:09,Y,N,8330,1,COLON,OK,2026-08-07,1,,,2026-07-27 20:03:14,,7,NO_BET_ACTIVITY,11,1
5803214,mem017,canbet,CANBET_下注权限,0,5803214#mem017#2026-07-27 20:03:14,2026-07-27,2026-07-27 20:03:14,Y,N,8330,1,COLON,OK,2026-08-07,1,,,2026-07-27 20:03:14,,7,NO_BET_ACTIVITY,11,2
5803236,mem016,enable,ENABLE_账户启停,0,5803236#mem016#2026-07-27 20:03:19,2026-07-27,2026-07-27 20:03:19,Y,N,8330,1,COLON,OK,2026-08-07,1,,,2026-07-27 20:03:24,,7,NO_BET_ACTIVITY,11,1
5803236,mem017,canbet,CANBET_下注权限,0,5803236#mem017#2026-07-27 20:03:24,2026-07-27,2026-07-27 20:03:24,Y,N,8330,1,COLON,OK,2026-08-07,1,,,2026-07-27 20:03:24,,7,NO_BET_ACTIVITY,11,2
69889188,mem016,enable,ENABLE_账户启停,0,69889188#mem016#2026-06-11 16:48:18,2026-06-11,2026-06-11 16:48:18,Y,N,30958,2,COLON,OK,2026-08-07,1,,,2026-06-11 16:48:25,,7,NO_BET_ACTIVITY,57,1
69889188,mem017,canbet,CANBET_下注权限,0,69889188#mem017#2026-06-11 16:48:25,2026-06-11,2026-06-11 16:48:25,Y,N,30958,2,COLON,OK,2026-08-07,1,,,2026-06-11 16:48:25,,7,NO_BET_ACTIVITY,57,2
71973434,mem017,canbet,CANBET_下注权限,0,71973434#mem017#2026-06-08 20:39:23,2026-06-08,2026-06-08 20:39:23,Y,N,40857,2,COLON,OK,2026-08-07,1,,,2026-06-08 20:39:23,,7,NO_BET_ACTIVITY,60,1
7451365,mem016,enable,ENABLE_账户启停,0,7451365#mem016#2026-06-01 01:14:31,2026-06-01,2026-06-01 01:14:31,Y,N,12436,5,COLON,OK,2026-06-01,0,,,2026-06-01 01:15:08,,7,NOT_CENSORED,0,1
74720878,mem016,enable,ENABLE_账户启停,0,74720878#mem016#2026-07-27 20:07:05,2026-07-27,2026-07-27 20:07:05,Y,N,13984,1,COLON,OK,2026-08-07,1,,,2026-07-27 20:07:05,,7,NO_BET_ACTIVITY,11,1
77300304,mem016,enable,ENABLE_账户启停,1,77300304#mem016#2026-05-28 18:07:21,2026-05-28,2026-05-28 18:07:21,Y,N,45491,3,COLON,OK,2026-05-28,0,2026-06-29,4080,2026-06-19 08:24:23,38,7,NOT_CENSORED,0,1
77300304,mem017,canbet,CANBET_下注权限,1,77300304#mem017#2026-06-19 08:08:37,2026-06-19,2026-06-19 08:08:37,Y,N,45491,3,COLON,OK,2026-06-19,0,2026-06-29,4080,2026-06-19 08:24:23,38,7,NOT_CENSORED,0,2
78149278,mem017,canbet,CANBET_下注权限,1,78149278#mem017#2026-04-12 18:31:33,2026-04-12,2026-04-12 18:31:33,Y,N,10307,4,COLON,OK,2026-08-07,1,2026-04-07,503,2026-04-13 13:32:47,121,7,INACTIVE_BEFORE_END,117,1
78149278,mem016,enable,ENABLE_账户启停,1,78149278#mem016#2026-04-13 13:32:47,2026-04-13,2026-04-13 13:32:47,Y,N,45880,4,COLON,OK,2026-08-07,1,2026-04-07,503,2026-04-13 13:32:47,121,7,INACTIVE_BEFORE_END,116,2
81815872,mem016,enable,ENABLE_账户启停,0,81815872#mem016#2026-07-27 20:07:09,2026-07-27,2026-07-27 20:07:09,Y,N,13984,1,COLON,OK,2026-08-07,1,,,2026-07-27 20:07:09,,7,NO_BET_ACTIVITY,11,1
82774584,mem016,enable,ENABLE_账户启停,1,82774584#mem016#2026-06-10 21:08:36,2026-06-10,2026-06-10 21:08:36,Y,N,45491,3,COLON,OK,2026-06-29,0,2026-08-04,588,2026-07-09 19:07:35,2,7,NOT_CENSORED,19,1
