__source_pk,dt,mid,code,username,password,enable,createTime,source_db,source_table,ods_table_name,sync_time
3b48077255c1d7806ae76d15a879c58f,2022-09-01,23188544,5009,wm_23188544,,Y,2022-09-01 02:54:47,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
50739fb97cbe3cb050f524a2e006d70e,2022-09-01,46564453,5009,wm_46564453,,Y,2022-09-01 17:55:59,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
b0187d354aebdd90827d41fbfdea132f,2022-09-01,35455418,5009,wm_35455418,,Y,2022-09-01 11:45:13,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
f75a0efd06cd1f3030b106f0dbc433f8,2024-11-15,121167720,5031,wm_121167720,,Y,2024-11-15 22:32:42,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
5467c265c817dfbd35b017c569906570,2024-11-23,121591586,5031,wm_121591586,,Y,2024-11-23 10:51:01,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
057854d2185adab442df7bb6d2dc7ae4,2024-12-10,122591894,5031,wm_122591894,,Y,2024-12-10 16:32:35,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
26563cd0b41d4c7aab6b727b508b6818,2024-12-10,122606070,5031,wm_122606070,,Y,2024-12-10 22:45:40,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
e65b1d4a354421a699eab2f7918bd487,2024-12-10,122594676,5031,wm_122594676,,Y,2024-12-10 17:56:01,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
8744aff582e70f9b60ea716c0c0131bd,2022-12-18,37178811,5011,wm_37178811,,Y,2022-12-18 18:21:19,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ac21171fb837c6b234cab7b0d100d1e8,2022-12-18,60351857,5011,wm_60351857,,Y,2022-12-18 11:08:36,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
0ef9d7b3a8a455b7ff08e4784652e8f9,2025-01-07,124052331,5031,wm_124052331,,Y,2025-01-07 13:25:36,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
2c2f58f39ff2e61ebc689f9d77d11b7b,2025-01-07,124076599,5031,wm_124076599,,Y,2025-01-07 22:06:54,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4aa84d94d55984f4cbb70b465392a733,2025-01-07,124046744,5031,wm_124046744,,Y,2025-01-07 10:43:00,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
b0c17269f946d53f40160bdf388e59c5,2025-01-14,124466894,5031,wm_124466894,,Y,2025-01-14 22:26:49,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
1f884a90b4737e4e55e77bbdb8755a3d,2024-12-13,122754069,5031,wm_122754069,,Y,2024-12-13 20:37:09,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
b3c32afe91c3902e65bb8a191e29d611,2024-12-13,122697229,5031,wm_122697229,,Y,2024-12-13 08:13:09,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
00a6f7c4e3a1e185560ee5e2898c9801,2025-02-04,124481109,5031,wm_124481109,,Y,2025-02-04 11:54:17,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4a5d66f03eedf5746a097219960d1944,2025-02-04,125554729,5031,wm_125554729,,Y,2025-02-04 12:49:30,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
640a450fb914ad99af06077904885c99,2024-12-31,123681994,5031,wm_123681994,,Y,2024-12-31 12:49:57,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
706bf1e91f8c0e440a1fce568fc57d94,2025-03-09,127499874,5031,wm_127499874,,Y,2025-03-09 16:43:23,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
79c277783ea687cca75c2e704b763461,2025-03-09,127478375,5031,wm_127478375,,Y,2025-03-09 06:41:53,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
e0e18b22adada892cf502cd6d3806efd,2025-03-09,127476951,5031,wm_127476951,,Y,2025-03-09 05:54:17,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
dfc625620ba01afe9f6dbaa4c4dae0bd,2025-03-25,128386110,5031,wm_128386110,,Y,2025-03-25 10:09:02,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
1478d7dc02302d9c5d7d4b6f118b0bf8,2025-04-11,129365883,5031,wm_129365883,,Y,2025-04-11 20:27:21,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
1fea1d109b77717e6e536d05612a4573,2025-07-02,134198138,5031,wm_134198138,,Y,2025-07-02 08:54:40,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
1b1b2449cadf3161013b09986e9deefe,2025-09-01,137391097,5031,wm_137391097,,Y,2025-09-01 02:55:22,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
0cc9630c40c7c032efe6e141e61a8281,2025-10-26,140913425,5031,wm_140913425,,Y,2025-10-26 04:23:39,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
89034a6013d1bb300aa9f413b595829a,2025-11-26,142664364,5031,wm_142664364,,Y,2025-11-26 13:33:16,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
85f2b81177632114aabf8ecdd8f0d269,2026-01-08,125135373,5031,wm_125135373,,Y,2026-01-08 08:15:16,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
b6168c658f25c5f1f728f2a6e20f9a07,2026-01-30,145368266,5031,wm_145368266,,Y,2026-01-30 11:48:26,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
553a666ee729101037ab7a0213cb2c82,2026-04-18,142173107,5031,wm_142173107,,Y,2026-04-18 11:51:16,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
27ecd3440807dc9c2c31e27abfc32f91,2026-06-03,124465617,5031,wm_124465617,,Y,2026-06-03 16:14:55,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
1128fc518e92b5596b9c6096c757052c,2026-06-02,150880131,5031,wm_150880131,,Y,2026-06-02 12:59:48,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
73529218c9735a3ac3aa427f5ee5f397,2026-06-02,150907652,5031,wm_150907652,,Y,2026-06-02 22:42:11,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
2f862be63d093013e07b9dc27a793623,2026-07-13,152922548,5031,wm_152922548,,Y,2026-07-13 03:49:30,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
149d2e014dab54ca3c921d60302f9218,2025-01-07,124067424,5031,wm_124067424,,Y,2025-01-07 19:05:06,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
6716427d4b739ea0d3e3379c196b1ba6,2025-01-23,124936624,5031,wm_124936624,,Y,2025-01-23 14:35:23,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
7f0946134cca21c1cf38394820c24613,2025-02-23,126756589,5031,wm_126756589,,Y,2025-02-23 06:31:12,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
febd21383f5c594448dcadf334be4ef8,2025-04-13,89247337,5031,wm_89247337,,Y,2025-04-13 21:27:12,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
425aed05bd4c65e9540b184db54df47a,2025-09-11,137940643,5031,wm_137940643,,Y,2025-09-11 13:47:23,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
57a86bd14fdc5920cf9fe9bf482bf329,2025-12-22,141915787,5031,wm_141915787,,Y,2025-12-22 20:43:28,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
7ceb0f5b26289e3d2f8e297477f3c164,2026-02-14,146161334,5031,wm_146161334,,Y,2026-02-14 11:53:59,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4832b9de15558ac9b0e6b8345234142c,2026-03-08,135794680,5031,wm_135794680,,Y,2026-03-08 21:46:45,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
dde9810da75f0faf1ca8d35c85d55205,2021-09-02,30955986,5008,wm_30955986,,Y,2021-09-02 09:47:45,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
3b3abd52c007116a1423382d1393d5b0,2021-10-02,21751681,5008,wm_21751681,,Y,2021-10-02 19:13:15,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
bc4acd26c7347bb1ac934b8d33b4c77a,2021-10-13,32081815,5009,wm_32081815,,Y,2021-10-13 10:32:13,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
12192303b1a7a55a73fe37e906237004,2021-11-04,33468664,5011,wm_33468664,,Y,2021-11-04 12:30:55,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
79ca82acda539676d5edbb58f41b4394,2021-11-04,34317559,5011,wm_34317559,,Y,2021-11-04 22:48:38,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
c435a0a9ac1c24df7206eabf068950e9,2021-11-04,34309975,5011,wm_34309975,,Y,2021-11-04 19:49:59,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ffe1a090ca170b3d2606d6315c5b1107,2021-11-04,34285663,5011,wm_34285663,,Y,2021-11-04 05:54:11,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
10141869580f16ab0de6801fab012486,2021-12-13,35473614,5009,wm_35473614,,Y,2021-12-13 00:23:10,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
5db15e2f40519c7954b8277382e22645,2021-12-13,34957947,5011,wm_34957947,,Y,2021-12-13 16:10:48,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
c8fc79330aef5512c9ee5147b50a64d3,2021-12-13,34770825,5011,wm_34770825,,Y,2021-12-13 20:08:31,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
3f11126bce75d185151fc136f0f2991c,2021-12-31,36725012,5011,wm_36725012,,Y,2021-12-31 10:37:42,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
eb0f7358dfdc36e3dae76f4dbfc160d6,2021-12-31,36721939,5009,wm_36721939,,Y,2021-12-31 07:46:34,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
44a59832477ca09449954fc035cea9ff,2022-01-28,37748952,5009,wm_37748952,,Y,2022-01-28 01:21:49,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ad9ed6af48af2c7dfd67484e22c0b9e7,2022-01-28,37880755,5011,wm_37880755,,Y,2022-01-28 01:40:59,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
e724806940f1359919e264275a826ec3,2022-01-28,37880755,5009,wm_37880755,,Y,2022-01-28 01:38:39,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
2a76386fcedeeabb15851ffcdbc89f29,2022-04-23,43344918,5011,wm_43344918,,Y,2022-04-23 21:57:22,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
753c56a22b9b27efbfb0b44891c8aba1,2022-04-23,29982255,5009,wm_29982255,,Y,2022-04-23 23:55:36,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4b65a0335a3ca9044dd487fab1128b31,2022-06-07,45038207,5009,wm_45038207,,Y,2022-06-07 01:48:43,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
3c92c5e00f2d6f432d01a59ea6c5a2c7,2022-06-22,35393930,5011,wm_35393930,,Y,2022-06-22 06:14:04,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
d1f8dc92328d68f57545aa214dab2608,2022-07-15,48323011,5009,wm_48323011,,Y,2022-07-15 22:15:57,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
3db3ede9e7dea3ffdb4203d35244738e,2022-08-11,44858023,5011,wm_44858023,,Y,2022-08-11 15:24:26,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
5201c7d4f19c47767ce408fa41581428,2022-08-11,43918253,5009,wm_43918253,,Y,2022-08-11 20:33:32,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
9ccc44edf2e2f5fc334268a3c8ab01e9,2022-08-11,35373481,5011,wm_35373481,,Y,2022-08-11 16:10:22,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
56a833c6511b23f997117a996c08110e,2022-09-19,52327101,5009,wm_52327101,,Y,2022-09-19 02:09:51,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ed590e6aff68f05fc1e7df9f5ef77645,2022-10-18,54170635,5011,wm_54170635,,Y,2022-10-18 23:44:35,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
bbe597cfa09df2ed937b5600d5842384,2022-12-08,55146138,5011,wm_55146138,,Y,2022-12-08 01:58:54,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
0edcb98352ef47645ed4ca04083434ff,2023-02-28,65946546,5011,wm_65946546,,Y,2023-02-28 03:35:27,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
b2c46fb51b21b9d821a4634c0194980d,2023-02-28,65995348,5011,wm_65995348,,Y,2023-02-28 19:56:43,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
1abeaafd8ed72a0f9b30028651edb246,2024-11-14,121112099,5031,wm_121112099,,Y,2024-11-14 20:52:05,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
822f3092660f55bd37fae09715fa539b,2025-01-11,124256403,5031,wm_124256403,,Y,2025-01-11 00:55:16,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
b47eb800639ab8ada5502b34e4c07f01,2025-01-06,123989879,5031,wm_123989879,,Y,2025-01-06 02:52:33,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
9b709ba69e44f34eef3e12c1fc25e98e,2025-03-01,127072001,5031,wm_127072001,,Y,2025-03-01 01:39:06,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
084c8cd3ba680ff725dc4c9d7884c268,2025-04-02,128831001,5031,wm_128831001,,Y,2025-04-02 05:03:44,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
e4cb565c9b33b69c7d3213cf728c320b,2025-04-02,128840901,5031,wm_128840901,,Y,2025-04-02 10:38:26,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
c93a9d1a17b4470d6e9a17c6e0547585,2025-06-22,133603512,5031,wm_133603512,,Y,2025-06-22 15:50:06,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4b99b9374cd9ab969c85d4850406f8c2,2025-09-11,132756114,5031,wm_132756114,,Y,2025-09-11 20:01:31,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ed5266538cba43b27cf4d2c09a144e0a,2026-01-01,144197023,5031,wm_144197023,,Y,2026-01-01 19:53:56,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4574caa11b48b6a8dc6af9ba42319ba6,2026-06-02,144749062,5031,wm_144749062,,Y,2026-06-02 01:48:54,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
2a0ea96fba584461e440a9954222ea64,2026-06-23,151956062,5031,wm_151956062,,Y,2026-06-23 22:50:41,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
bdde702131cad8fa418c36ef3480f1a5,2026-06-23,151953673,5031,wm_151953673,,Y,2026-06-23 22:05:30,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
56c254ac71e1ebb1ab79da555c32ad2b,2021-09-13,31898437,5008,wm_31898437,,Y,2021-09-13 06:55:29,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
76a0ef43bd754b68715b827513f9b28d,2021-09-13,28075387,5008,wm_28075387,,Y,2021-09-13 18:09:47,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
94c84e65342aeccf7466452b9faea7c3,2021-09-13,31891918,5008,wm_31891918,,Y,2021-09-13 01:10:00,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ec4cf85265cb4cd96f4ce6d97178d5f8,2021-09-13,31894730,5008,wm_31894730,,Y,2021-09-13 02:58:09,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
034b6ccae321f4d98d2b94b6d903679c,2021-11-13,34717452,5011,wm_34717452,,Y,2021-11-13 15:43:41,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
51a8d1b8604a40c94f7b2d61f932f1f3,2021-11-13,34697715,5011,wm_34697715,,Y,2021-11-13 01:14:25,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
9965cde11b9f35fd66db89bb44cbf046,2021-11-13,34707924,5009,wm_34707924,,Y,2021-11-13 13:15:56,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
b746ce242d3fc211033c07273e1146fd,2021-11-13,34334878,5011,wm_34334878,,Y,2021-11-13 04:29:09,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
0675fd7e050fd5d62b5c00bbbf516e27,2021-11-29,35398048,5009,wm_35398048,,Y,2021-11-29 21:52:30,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
23421504470622ff1fc9eabb6509f377,2021-11-29,35369309,5011,wm_35369309,,Y,2021-11-29 10:06:10,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4bc766dcc88de786fd31575e1f80970d,2021-11-29,35362326,5009,wm_35362326,,Y,2021-11-29 03:42:30,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
6d483284dd85d4c885563aaabd8c0c0f,2021-11-29,35378967,5011,wm_35378967,,Y,2021-11-29 14:27:45,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
7496d3ad247f5994060dd3d2cd84051c,2021-11-29,21159326,5009,wm_21159326,,Y,2021-11-29 11:58:36,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
b5415a27f53137b6dfd4dbf2db9e6e06,2021-11-29,35404672,5011,wm_35404672,,Y,2021-11-29 23:47:11,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
be6dc2a2be6e57aaf4bc7aeb7f61a9ac,2021-11-29,35372902,5011,wm_35372902,,Y,2021-11-29 10:46:30,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
2633686cb06db7e1b52b21c855cef394,2022-01-03,36166947,5009,wm_36166947,,Y,2022-01-03 23:53:08,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
8ba716396fbf99e260ca6b116a653c67,2022-01-03,36852348,5009,wm_36852348,,Y,2022-01-03 18:11:39,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
39668246d492ddae33694dd4f32db0f6,2022-02-15,36153652,5009,wm_36153652,,Y,2022-02-15 17:05:16,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
03ea4b6d309abac60e7b75829155811a,2022-03-05,39631486,5009,wm_39631486,,Y,2022-03-05 01:01:29,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
745c226858d1058a1768a312d42477c2,2022-03-05,39680192,5009,wm_39680192,,Y,2022-03-05 20:11:11,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ab5e1b8f416504279b324dd70ac3ec00,2022-03-05,35567722,5009,wm_35567722,,Y,2022-03-05 01:03:35,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
5849da291a7b4d5286051c9da3ace279,2022-04-16,37868704,5009,wm_37868704,,Y,2022-04-16 20:18:34,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
365c20107279bcbbbb92f15dfdde98c9,2022-05-10,34252261,5009,wm_34252261,,Y,2022-05-10 18:21:42,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
86655be9512716d8a0696aa301a175fa,2022-05-10,44257165,5011,wm_44257165,,Y,2022-05-10 00:17:09,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
e69d5aa0f20caaaa6f022ee82dbd274c,2022-05-10,44311433,5011,wm_44311433,,Y,2022-05-10 23:23:08,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
1a6864a6da30a2e5a9265dcd823d97ac,2022-10-21,54304671,5011,wm_54304671,,Y,2022-10-21 00:13:17,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
9680581fa739338623ad4d8c7eee83b1,2022-10-21,54333120,5011,wm_54333120,,Y,2022-10-21 13:50:46,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
6f3f2cec08b06bfa10b71c18e36f99be,2022-10-31,55001495,5011,wm_55001495,,Y,2022-10-31 05:21:16,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
e9ee25376be536e85734548a7e5868b4,2022-10-31,55013392,5011,wm_55013392,,Y,2022-10-31 18:49:38,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
90384e2557e7393b1abce439cc7b86ce,2022-12-19,60406711,5011,wm_60406711,,Y,2022-12-19 03:14:01,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
310f1cd4d20995a7c85f190422e35a2b,2023-02-01,63994207,5011,wm_63994207,,Y,2023-02-01 23:32:23,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
f206d65540aaf69349b9809058ae6863,2023-02-01,63964759,5011,wm_63964759,,Y,2023-02-01 17:19:26,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
86a36dc2228db9311fa4a6dcce1197aa,2024-01-07,97313339,5031,wm_97313339,,Y,2024-01-07 18:51:22,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
a0a00e178dedc5860e71680bb2302d5b,2024-12-10,122589409,5031,wm_122589409,,Y,2024-12-10 15:23:49,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
7b9b1534deab16d9e8e6fa2f177cb078,2025-01-31,125362935,5031,wm_125362935,,Y,2025-01-31 16:04:33,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
718967701bfebc042d23e5ad2459aeb4,2025-03-29,124556941,5031,wm_124556941,,Y,2025-03-29 21:39:33,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
8ee95ee9709981320209e91e89e37a7a,2025-03-29,128624981,5031,wm_128624981,,Y,2025-03-29 10:48:57,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
26793e648815a4a72b426a8a5942993b,2025-06-01,127217964,5031,wm_127217964,,Y,2025-06-01 23:20:01,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
1cd924c9d5033c4e401df2f54b092316,2025-07-18,133079443,5031,wm_133079443,,Y,2025-07-18 13:22:28,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
976a1c79a17959dfef9c3e3267257168,2025-10-22,140691866,5031,wm_140691866,,Y,2025-10-22 15:08:13,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
edce16bbd73ba3f6be8808fcdefdf931,2025-10-22,140687773,5031,wm_140687773,,Y,2025-10-22 13:34:06,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
0c89b7ff09290be688890de1a79e326f,2026-01-21,116577802,5031,wm_116577802,,Y,2026-01-21 11:59:13,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ad977d18d62932cc1c9dff1fe2ed144d,2026-03-27,143996557,5031,wm_143996557,,Y,2026-03-27 02:52:16,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
78e7e5b92a70b9dd749303293bf65829,2026-05-16,150114387,5031,wm_150114387,,Y,2026-05-16 16:08:10,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
a4e1cfffe1b1607787368eddc8de7f52,2026-05-26,147355607,5031,wm_147355607,,Y,2026-05-26 05:44:50,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
60416926b9c6807c0eb6679fe0a84b6f,2026-07-11,151844260,5031,wm_151844260,,Y,2026-07-11 21:33:11,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4b17d406ffe99e211486d0b9c68b3dfa,2021-10-05,31629453,5009,wm_31629453,,Y,2021-10-05 17:42:07,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
d56910c2eb3965e3ce16817cb79ab372,2021-10-05,32801425,5009,wm_32801425,,Y,2021-10-05 01:05:19,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
e1c822907b8791952d21fcdab1750bfd,2021-10-05,13643430,5008,wm_13643430,,Y,2021-10-05 13:04:29,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
739315458adbd5627e8f998f736c67b7,2021-10-28,34004314,5009,wm_34004314,,Y,2021-10-28 21:56:04,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
9fb03c6fe7b0c13b4c3ed5d6a0bcc7dd,2021-10-28,33980800,5011,wm_33980800,,Y,2021-10-28 17:21:51,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
cf773650288de1d118f5b579eacbe484,2021-10-28,33981489,5011,wm_33981489,,Y,2021-10-28 11:30:21,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
d082850bcf5bed3bc183f77591a765ed,2021-10-28,33984723,5011,wm_33984723,,Y,2021-10-28 13:03:31,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ec9d2d6bca05c5c02b0e59b9664b9ba4,2021-10-28,33980928,5011,wm_33980928,,Y,2021-10-28 11:09:11,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
1af32051e4441a09bc559321d566002f,2021-11-03,34213663,5011,wm_34213663,,Y,2021-11-03 12:34:24,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
6d12aa6c98b1f7d9c128a17f2ef8c5b6,2021-11-03,33060176,5011,wm_33060176,,Y,2021-11-03 16:47:26,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
77ee90126a02a77656f1326a2fbee701,2021-11-03,27298958,5009,wm_27298958,,Y,2021-11-03 11:31:16,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
b96981c5e1c8ccf49b465fd82ae5e8ff,2021-11-03,34251911,5009,wm_34251911,,Y,2021-11-03 16:37:46,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
203b92896c56610e0ad44a859e2c4051,2021-11-17,34903095,5011,wm_34903095,,Y,2021-11-17 23:42:43,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
246d4835bfc35d4181e61dc7ed396e4e,2021-11-17,22894920,5011,wm_22894920,,Y,2021-11-17 16:04:53,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
7262c6c0ced448a5b3f634d533fd72ff,2021-11-17,34885377,5011,wm_34885377,,Y,2021-11-17 16:00:08,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
c8404e09fea84491706044922ef6336c,2021-11-17,34687887,5011,wm_34687887,,Y,2021-11-17 14:23:15,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
