member_id,ip_count,shared_ip_count,max_members_per_ip
34884514,2,0,1
147936961,1,1,5
147238357,1,0,1
147985792,1,1,8
148004837,1,0,1
147926213,1,1,2
143337415,1,0,1
75434384,2,1,3
147654371,1,1,2
73728565,1,1,2
139328035,2,0,1
128556502,1,1,3
145980243,2,1,3
136563781,1,1,2
147791927,1,1,2
147866374,1,1,7
118240964,4,0,1
145699953,2,2,4
147858714,1,0,1
147970542,1,1,2
141518448,1,0,1
146279146,2,1,2
147777229,2,1,5
147689237,1,0,1
87528090,1,0,1
146531407,1,1,3
147312833,1,0,1
147671543,1,1,3
127214898,1,0,1
146965324,2,2,6
147930357,1,1,8
139755626,2,2,11
147841026,2,0,1
145181543,1,1,2
144020805,1,1,3
143882276,1,1,2
147641545,2,1,11
147674437,1,1,2
147736160,1,0,1
147686801,1,1,2
147727728,1,1,2
147779823,1,1,6
30174503,1,0,1
65524562,1,1,11
147935735,1,0,1
145529114,1,1,3
94521538,3,3,7
67383721,2,2,2
145923029,1,0,1
138013374,1,0,1
147628078,1,1,2
147687528,1,1,4
142785073,2,0,1
144511124,1,1,3
147364783,2,2,2
147799695,1,0,1
147799423,1,0,1
147879556,1,1,2
133091837,1,0,1
147706181,1,1,2
126944579,1,0,1
147628374,1,0,1
147699689,1,0,1
134066368,2,0,1
147699827,1,0,1
137671797,1,1,5
121986225,1,0,1
147670369,1,0,1
147769017,1,1,3
146519364,1,0,1
147751045,1,1,3
135294024,1,1,2
103967481,1,0,1
144822796,1,0,1
147837073,1,1,2
136439062,1,0,1
147951076,1,0,1
146744691,1,0,1
147350555,1,0,1
147868537,1,0,1
147794625,1,1,3
147853623,1,1,2
147444439,1,1,3
147856887,1,0,1
147656162,1,1,2
78409621,1,0,1
147841041,1,1,3
148029973,1,0,1
148028644,1,0,1
120963248,1,1,2
147935214,1,0,1
147990335,1,1,3
137910203,1,1,16
148021264,1,1,4
147794180,1,0,1
147836953,1,0,1
96457686,1,0,1
147771142,1,1,5
133383775,1,0,1
147663482,1,1,4
147757809,1,1,2
147859441,1,1,4
129521132,2,0,1
147792049,1,1,2
147156875,1,1,21
148045320,1,0,1
147691939,1,0,1
147796412,1,1,3
91627312,2,0,1
132240508,1,0,1
147918420,1,0,1
137527835,1,1,3
145788277,1,0,1
147524113,1,1,5
147833311,1,1,41
147844818,1,0,1
125012981,1,1,3
110409353,1,0,1
147989335,1,1,2
147950685,1,1,7
147713274,1,1,11
147866276,1,0,1
147725011,1,0,1
147024393,1,1,7
147687248,1,1,2
147867689,1,0,1
142969744,1,0,1
145046565,1,1,6
147709100,2,1,4
146204411,2,1,4
140154342,1,1,3
121926346,1,0,1
126837130,3,0,1
66117938,1,1,7
138315481,1,1,6
147463036,1,0,1
147986148,1,1,4
147983734,1,1,2
148002255,1,1,2
147804578,1,0,1
147928103,1,1,2
147965123,1,0,1
144826388,1,0,1
147631165,1,1,3
147808951,1,0,1
117042790,2,1,4
141756573,2,2,3
140244301,2,0,1
42516618,1,0,1
147648723,1,0,1
147810830,1,1,6
122189595,1,0,1
147791429,1,0,1
147726777,1,0,1
146498734,2,0,1
147965667,1,0,1
146094077,1,1,2
146441931,2,2,3
109817700,1,1,2
141165106,1,0,1
147215580,1,1,27
140444619,1,1,2
147831757,1,1,16
147998319,1,0,1
147159744,3,1,3
148034711,1,0,1
147965156,1,1,3
147373601,1,0,1
148007206,1,1,3
126640544,1,0,1
147908448,1,1,35
137995104,1,0,1
147817324,1,0,1
147782329,1,0,1
147765838,1,1,12
145838940,1,0,1
147664961,1,0,1
147982405,1,1,13
114884155,2,0,1
147842522,1,0,1
132686657,2,0,1
130277082,1,0,1
147741239,1,1,4
142321814,1,1,2
147721306,1,0,1
147868383,1,1,112
147723213,1,0,1
147734514,1,0,1
145188850,1,1,21
123765851,2,2,3
148019876,1,1,9
147767464,1,1,5
130237219,1,0,1
146987130,1,1,2
135659394,1,1,2
147357212,1,0,1
147961524,1,0,1
121439000,1,1,2
142387277,1,0,1
143534312,2,0,1
147985751,1,0,1
142178510,1,1,4
146045304,1,1,25
148021734,1,1,3
147652457,1,1,12
147690144,1,1,3
116466365,1,0,1
145177673,1,0,1
124544726,1,0,1
147925616,1,0,1
147794676,2,1,3
134517642,1,0,1
141221589,1,1,2
147831012,1,1,2
147739511,1,0,1
145579030,1,0,1
147125678,1,1,5
147739435,1,1,7
116654775,1,1,4
147753042,1,1,2
147925512,1,1,28
122884485,1,0,1
148017546,1,1,4
113856505,1,1,2
147625878,1,1,3
129381368,1,0,1
116376895,1,0,1
147823726,1,0,1
148008442,1,1,2
104878929,3,3,4
147935456,1,1,5
147780719,2,0,1
147722957,1,0,1
147796748,1,1,2
146707010,1,1,3
147848154,1,0,1
147672473,1,1,6
145135910,2,2,5
137171841,1,0,1
142792082,1,0,1
140949006,1,1,2
147952117,1,0,1
147737030,1,1,6
147748092,1,1,2
147922987,1,0,1
147694322,1,1,3
113427732,1,0,1
114506734,1,0,1
147812242,1,0,1
147966208,1,1,8
128598053,1,1,54
147843283,1,1,3
147866598,1,1,2
147821007,1,1,13
147689625,1,1,3
147873528,1,1,6
133891934,2,1,2
119468096,1,0,1
147872694,1,1,14
147930106,1,0,1
147730156,2,1,3
147924570,1,1,3
147965025,1,0,1
147894073,1,1,2
147780324,1,1,2
147770519,1,0,1
148035867,1,1,3
147959557,1,1,8
147996624,1,0,1
146242488,1,0,1
137374336,2,2,3
147911240,1,1,10
147758934,1,1,2
147653294,1,0,1
147871169,1,0,1
143772915,1,1,2
147688992,1,1,2
147653745,1,1,4
6116876,1,0,1
88799478,1,1,2
148015104,1,0,1
147382053,2,1,2
147951619,1,0,1
132863687,1,1,2
147721361,1,1,3
147369748,1,0,1
146360980,1,0,1
142028302,1,0,1
147444538,1,0,1
130619484,1,1,7
147915682,1,1,4
146172756,1,1,10
147913455,1,1,81
144921216,1,0,1
139380736,1,0,1
139010583,1,0,1
147745685,1,1,11
147805868,1,1,11
126319731,1,1,9
127615394,1,1,3
147782325,1,1,3
147673854,1,1,5
147836416,1,0,1
147997950,1,1,7
148022311,1,0,1
140475167,1,0,1
137857458,1,1,2
142240621,1,1,4
147667276,1,1,2
146744951,1,1,21
96311754,2,2,3
147638553,1,1,5
147880221,1,1,9
123247978,1,0,1
147831469,1,1,2
102254912,1,0,1
148045379,1,1,2
147784730,2,1,2
146161095,1,1,3
147764943,1,1,4
19272257,2,2,2
111719143,1,1,5
144799999,1,0,1
50226230,1,1,5
147688109,1,1,13
141764317,1,1,25
95184452,3,3,5
140675459,1,1,4
147955623,1,1,3
142820548,1,1,2
147698988,1,1,5
147790934,2,2,10
78866933,1,0,1
128501927,1,0,1
132459129,2,0,1
147683318,1,1,2
147804658,1,0,1
145618186,1,1,4
146437459,1,0,1
147778928,1,1,2
147925155,1,1,2
121782762,1,0,1
143584526,1,0,1
147948691,1,1,2
109928100,2,0,1
148007507,1,0,1
147786975,1,1,2
147792358,1,1,2
111134959,1,0,1
147981796,1,1,2
139055456,1,1,10
147648874,1,1,2
147643887,1,1,2
147787661,1,0,1
143883280,2,0,1
106218315,1,0,1
123057435,1,0,1
134720168,1,1,3
147694997,1,0,1
147965073,1,0,1
145924612,1,1,3
147970435,1,0,1
147267205,1,0,1
135622922,1,0,1
135956450,1,1,28
147680686,1,0,1
147737203,1,0,1
147781582,1,1,16
147628241,1,1,276
147928654,1,1,18
97760813,1,0,1
143437247,3,2,6
147634590,1,0,1
141650374,1,0,1
146485124,1,1,151
142671894,1,0,1
147839739,1,1,5
131710231,1,0,1
147626583,1,0,1
147699192,1,1,4
145282602,3,0,1
110951428,1,0,1
147706240,1,1,4
144384914,1,1,3
147678885,1,1,4
147901730,1,0,1
145915537,1,1,2
147391371,1,1,2
129715996,3,0,1
140014027,1,1,2
146029492,2,1,3
118703208,1,0,1
148033056,1,1,2
146605871,1,0,1
147875660,1,1,4
147940636,1,1,6
141011525,2,1,2
129712786,1,1,2
145492354,1,0,1
142529015,1,0,1
148013857,1,0,1
147971076,1,0,1
147753273,1,0,1
145938985,1,1,8
140249535,1,1,14
141202425,1,0,1
148035744,1,0,1
8140717,2,0,1
122604146,1,0,1
147838007,1,0,1
147910496,1,1,4
148047126,1,1,3
147847582,1,1,6
147515049,1,1,3
132287731,1,1,13
147651038,1,0,1
147845734,1,0,1
147819660,1,0,1
147648930,1,1,2
129051406,1,0,1
147970081,1,1,14
147628068,2,1,3
147732892,1,0,1
104343322,1,0,1
147876418,1,1,2
147694820,1,1,2
147926288,1,0,1
138898603,1,0,1
147647127,1,1,13
147600591,1,0,1
147991957,1,0,1
103547367,1,1,2
147884853,1,1,2
147656054,1,1,9
16469129,3,1,3
146252919,1,1,6
147784068,2,0,1
120333766,1,0,1
147934823,1,1,4
147627844,1,0,1
139982983,2,1,2
147849037,1,1,16
103368282,3,3,3
147770117,1,1,5
147922992,1,1,5
142350961,1,1,2
143972885,1,1,2
137323085,1,0,1
147910234,1,1,2
147722518,1,1,2
147922536,1,0,1
123285971,1,0,1
147896341,1,0,1
142973204,1,1,2
117095099,1,0,1
147306107,1,0,1
147709739,1,0,1
124196318,1,0,1
147906800,1,1,4
65492386,1,1,3
147839406,1,0,1
148018101,1,0,1
147806534,1,0,1
147790142,1,1,2
102944957,1,1,54
147805088,1,0,1
111247196,1,1,4
147657734,1,1,3
147478856,1,1,3
147615952,1,1,4
129450744,1,0,1
147959857,1,1,7
147757323,2,0,1
148005389,1,1,2
134724791,1,0,1
143790737,1,1,6
64933900,1,0,1
147845893,1,0,1
147712000,2,0,1
147980181,1,1,2
147809110,1,0,1
137674821,1,0,1
47370743,1,1,2
148042676,1,1,5
147723166,1,1,2
140677446,1,0,1
147959803,1,1,5
147668716,1,0,1
143568964,1,1,2
136391369,1,0,1
147976664,1,1,3
147776803,1,1,2
147899654,1,0,1
129533017,2,1,3
147691584,1,0,1
147987904,1,0,1
147950011,1,1,2
148031484,1,1,2
141078499,2,0,1
82681510,1,1,4
147778035,1,1,4
141264149,1,0,1
101675879,2,0,1
147567975,1,0,1
139017245,1,1,2
147903627,1,0,1
147737521,1,0,1
147896583,1,1,4
143613663,2,2,9
139876318,1,1,3
146626426,1,0,1
142553540,2,0,1
147830850,1,1,7
147811826,1,0,1
147627705,1,1,7
147810508,1,1,3
147838828,1,1,2
132930172,1,1,6
141565508,1,0,1
80507646,1,0,1
142708553,2,2,5
143693824,1,0,1
147921322,1,1,22
147967144,1,1,2
147669041,1,1,3
148003809,1,1,5
147843520,1,1,3
147927349,1,0,1
128871155,1,0,1
17972638,1,1,4
136266393,1,1,2
147885908,1,1,2
147470875,2,2,11
91481017,1,0,1
147130275,1,1,4
65430687,1,1,6
147425138,1,1,2
116393180,1,1,2
145801357,1,1,2
147879607,1,1,7
123178499,1,0,1
114037388,2,0,1
96988615,1,0,1
147456901,1,0,1
147695698,1,0,1
147749058,1,0,1
146291938,2,0,1
147783909,1,0,1
147757417,1,0,1
145994954,1,0,1
147973970,1,0,1
147677503,1,1,2
146246753,2,2,3
35868817,1,0,1
148024801,1,0,1
147699693,1,0,1
143723004,1,1,4
135175741,1,1,2
148026850,1,0,1
111892258,1,1,2
147731781,1,0,1
72041715,1,1,4
147837547,1,1,2
139522124,1,1,2
146969604,1,0,1
136341488,1,1,5
142009212,1,1,2
147802431,1,1,3
147824147,1,1,2
147694029,1,1,8
147935584,1,0,1
147680702,1,0,1
136005905,1,1,2
147725569,1,0,1
100838790,1,1,2
147736842,1,1,7
147802524,1,1,7
143973957,1,0,1
147890180,1,0,1
147888753,1,1,6
147673330,1,0,1
62595069,1,0,1
134892980,1,1,3
147799972,1,1,2
147685479,1,1,9
100781940,1,1,2
148038843,1,0,1
144342155,1,0,1
36254942,1,1,2
76973784,14,8,7
118200094,1,0,1
147708229,6,0,1
87992163,4,3,2
55813887,14,1,2
115708957,9,0,1
116076688,1,1,4
146899033,2,1,2
147696868,4,1,3
122558977,4,2,4
147713902,25,9,4
147714969,14,8,3
128622055,59,4,3
147210071,2,1,2
122586162,5,3,3
146706298,9,9,12
125586945,12,0,1
143802443,19,3,3
135785974,36,21,4
144322259,36,24,76
147973499,1,1,2
146350435,5,3,4
134237344,13,13,10
23475430,2,1,2
146932791,2,1,5
147897211,2,2,4
86774802,5,2,4
120294776,3,2,3
148024979,1,1,2
135125855,2,0,1
147938086,1,0,1
120223200,15,6,5
87692915,22,22,14
145742254,4,3,15
35850504,42,35,6
147639346,1,0,1
144424516,5,2,3
147542725,3,1,2
147031822,3,1,3
147905955,9,6,5
120952702,7,4,4
12638538,1,0,1
147645651,2,0,1
113526128,4,2,2
139850162,3,3,22
110247398,8,1,2
146912746,11,8,5
147767616,1,0,1
62863393,21,13,3
105082871,21,10,3
135839694,3,1,2
137054289,4,4,35
147638975,1,0,1
126420275,5,4,21
133651108,17,1,2
144991827,1,1,4
147112240,13,4,3
113866546,25,0,1
114089606,2,0,1
142882309,19,3,2
147561293,2,2,4
146592871,2,0,1
147109841,2,1,2
141194899,14,11,8
147635223,1,1,2
147459348,3,1,2
140479896,8,6,13
90606323,5,2,5
147118272,3,1,2
147724058,1,0,1
127959096,3,0,1
122559777,2,2,4
113317289,1,1,5
148048279,2,2,6
121698416,13,0,1
147793055,1,1,2
146893537,3,0,1
131004119,17,3,2
142595449,6,2,3
147088485,2,0,1
111645889,17,2,2
49921037,12,4,2
141365224,17,13,6
148006896,1,1,24
91672731,5,2,2
127882552,10,3,3
147777555,1,1,15
78892843,3,0,1
103454958,1,1,2
119329394,16,7,4
125462409,2,1,3
147652191,1,0,1
142127662,20,12,7
141617298,6,2,4
110196595,32,6,4
146721046,1,1,11
147953129,1,0,1
147771587,1,0,1
139179122,1,0,1
133223813,9,7,8
146225180,17,4,2
146902711,1,0,1
147908229,3,0,1
133862728,2,0,1
136147016,2,1,3
20517670,1,1,3
123330972,3,0,1
145619808,1,0,1
127352071,9,0,1
143910999,3,0,1
133139261,8,6,14
89984932,5,4,5
147625511,1,0,1
38642038,8,0,1
122673424,15,15,17
147771063,1,0,1
147688142,11,3,2
114371853,17,6,2
140044528,8,3,2
74669879,2,0,1
142008897,17,12,5
147885719,2,0,1
130112070,22,4,2
147906295,8,5,7
125462471,2,2,4
147645576,1,1,4
147465175,5,1,4
123576806,2,0,1
147801679,1,0,1
144050363,2,1,2
147704687,2,1,2
121510713,22,16,76
147513182,8,5,5
79653680,5,5,4
142126527,12,5,3
140681753,2,2,10
140745150,3,2,3
137410626,43,15,2
143496385,14,9,4
147863151,1,0,1
143752091,12,3,2
146874481,1,1,8
118823666,1,0,1
147571760,3,0,1
112040062,39,35,15
127813756,10,2,2
126451727,2,2,8
147162474,3,1,2
147953055,2,1,2
145496736,29,24,7
146678617,2,1,4
147445363,15,10,5
120113879,9,1,2
115728114,19,10,12
147773999,4,4,4
137904119,20,13,5
129821207,2,0,1
145312126,13,1,4
128728349,11,6,4
147805179,2,1,2
148036789,1,0,1
147853568,1,1,4
123682387,2,1,2
137650808,8,6,3
144466167,6,1,2
147822991,4,0,1
142987638,22,18,16
135375701,5,1,2
65501190,6,2,3
147628862,1,1,6
134690434,12,7,7
147711804,1,0,1
5102585,7,6,15
137966091,7,6,4
82999640,4,0,1
147925910,1,0,1
147693930,1,1,3
147466200,5,0,1
118080307,3,2,2
128781691,11,4,4
123123246,4,2,3
147792373,1,1,4
103308816,2,1,73
136296804,7,7,4
105810316,38,32,12
147860693,1,0,1
141349817,18,9,7
115576034,12,5,3
147776458,1,0,1
131593371,4,2,3
119479789,6,5,3
108710728,11,8,6
146973312,6,6,12
48966764,9,2,2
142140273,8,4,4
147802263,1,1,3
140773479,105,30,3
125175155,10,10,13
30119802,16,8,4
136996244,1,0,1
135394309,6,6,6
139378173,1,0,1
144351499,19,9,4
147931180,1,0,1
95920868,1,1,2
140210781,6,4,3
116298754,3,2,7
140676248,7,1,2
141862921,2,1,9
108807365,16,6,6
122558286,3,1,2
65658118,2,2,5
146155034,4,4,3
147681173,1,1,2
147723215,1,1,13
145311801,6,1,3
113744618,1,1,3
93924618,10,1,6
84134972,2,0,1
126985993,3,3,6
147776668,1,1,3
147514945,1,1,2
147471513,4,1,3
145121907,1,0,1
147938300,1,0,1
114881602,7,5,7
146412176,1,0,1
124220342,23,4,2
147324869,8,5,3
113518799,3,3,4
129911088,2,2,13
147593001,1,1,2
148007351,1,1,5
147857846,1,1,2
146221433,1,0,1
103710931,2,1,2
144706820,1,1,3
146262354,2,0,1
146991391,6,1,3
116916233,6,6,3
140157677,1,0,1
77601484,18,4,4
147928573,1,1,5
143184378,1,0,1
142975314,27,0,1
142541763,34,17,6
131413695,14,0,1
147795956,1,0,1
144107314,1,0,1
147786191,9,3,2
147741807,7,2,2
139572874,2,0,1
147704548,2,2,3
147599590,1,1,7
147201012,8,4,6
143716850,22,3,11
126397000,1,0,1
123869864,5,1,2
147448240,3,0,1
145349294,17,4,3
137251466,2,0,1
147833152,1,1,5
137163648,21,19,14
50034319,49,1,2
147653129,1,1,3
129572781,12,5,3
1509477,10,0,1
145520431,23,7,6
145641592,23,10,5
140677621,3,2,11
66394694,3,2,3
4335941,2,1,3
143566428,4,4,13
34803761,4,0,1
147786465,12,4,3
147481121,2,0,1
111455882,15,0,1
147638805,1,1,2
131378925,11,0,1
122206655,8,3,2
87994244,6,1,2
100673773,6,0,1
147707941,1,1,18
142224558,12,9,9
141439412,3,1,2
142411657,12,3,2
91416012,2,2,2
120796201,3,1,2
147652346,2,1,2
147450537,3,0,1
108819613,1,0,1
147678016,1,1,3
117035445,41,26,11
147667407,1,0,1
147824467,10,0,1
144570123,21,1,2
145757975,1,0,1
133230454,3,1,3
147950469,2,0,1
140716484,2,2,2
147655189,5,5,11
147934595,1,0,1
113635514,17,1,2
114347561,1,0,1
137425998,3,0,1
147622613,11,9,23
146277501,5,5,140
63214792,4,0,1
119433805,17,6,3
143446433,4,2,2
103284441,1,0,1
147184848,3,2,15
142026618,3,1,2
147729976,1,0,1
148044547,1,1,2
147705409,1,0,1
144930673,11,1,2
145302129,3,0,1
50460416,6,4,3
147698786,1,1,4
146816141,9,6,7
128863245,3,2,4
146775821,6,2,2
80537647,8,3,2
147676288,1,1,3
147849290,4,3,2
147751433,1,0,1
103252420,2,0,1
83188608,1,1,2
147582242,3,3,11
147972917,1,1,17
141265445,10,4,3
147923413,1,1,4
125036211,4,3,6
134568377,4,2,3
146346307,3,3,4
146098956,14,1,2
146646515,6,3,2
147734448,1,0,1
147959722,1,0,1
146431935,3,0,1
65908759,6,5,9
142007104,10,8,6
145500961,10,10,13
125824577,5,1,3
142584593,18,10,6
147707682,2,0,1
147734284,3,0,1
142807915,3,3,6
136009751,5,5,9
142023036,1,0,1
140448949,22,19,16
111716855,1,0,1
145005131,3,0,1
147808278,2,2,10
129611666,2,2,36
147991863,1,0,1
123778838,1,1,2
103260774,10,4,4
120013263,35,26,7
130825211,4,0,1
137054753,1,1,4
140657124,1,0,1
124007179,6,4,14
112838810,4,2,2
147808368,1,1,2
147690490,4,2,4
135329176,10,1,3
139954638,4,4,98
93063068,12,11,7
134715616,3,1,2
127938898,3,1,2
145616863,15,11,6
147704844,1,1,4
147853433,2,2,4
14685701,3,1,3
122755221,2,1,2
147637344,1,1,3
145814688,2,0,1
139543256,4,4,3
147270789,5,1,2
126509369,2,0,1
147695112,1,1,5
147251120,6,4,6
140460620,2,0,1
147703083,1,1,6
147133986,7,5,4
117099820,10,0,1
122605713,2,1,2
7297331,4,1,2
85783050,1,1,2
147450396,3,1,9
140003006,1,0,1
147988373,1,1,27
145473194,1,0,1
146918848,1,1,2
147740526,1,1,5
145346062,13,10,4
145743497,5,0,1
147805490,1,1,21
146886704,7,3,4
122598422,8,1,2
147893471,4,3,8
147600857,1,0,1
146589553,2,0,1
124994050,2,0,1
147878878,1,0,1
54440709,1,0,1
145685580,2,1,3
106763822,9,7,13
146469282,1,0,1
127597756,8,1,2
147234625,1,0,1
147754368,1,1,5
63024270,8,1,2
147954954,4,2,2
147664530,1,1,3
146986710,1,1,2
125800466,37,19,6
147865652,1,0,1
140888817,13,9,5
122082052,1,0,1
147721845,1,1,6
147956099,3,2,2
82936718,11,8,4
147861865,1,0,1
147750058,1,1,7
142285620,3,1,6
133973477,2,1,2
147648862,1,0,1
65472800,5,0,1
120127289,6,5,4
147584082,2,0,1
136397102,3,3,27
135122908,1,0,1
147852016,2,0,1
146523776,7,1,2
146562087,1,0,1
147999455,1,1,3
147793093,1,1,9
147498370,1,0,1
136009146,1,0,1
147682940,4,3,5
146301907,8,3,2
105378588,21,6,3
129301024,9,0,1
134180800,1,1,2
147737964,1,1,6
128938935,4,2,4
147951304,1,0,1
145942534,4,1,2
138343016,10,0,1
48402036,7,7,14
147999774,1,1,3
144509503,1,0,1
147883689,1,0,1
141283286,1,1,2
148045447,1,0,1
147739714,1,0,1
146284676,4,0,1
95557740,4,4,3
136445217,5,1,2
87537795,1,1,3
147840357,1,0,1
145123232,7,1,2
147553874,4,3,18
74923973,1,1,3
147538273,3,0,1
147884100,1,1,28
142017077,1,1,36
147754640,1,0,1
142011841,15,9,31
147920142,3,2,3
126939255,1,0,1
8267835,2,0,1
147792894,1,1,2
110534758,12,9,6
147855557,1,0,1
17655668,3,0,1
137800624,22,18,9
116585228,5,3,3
138975958,3,0,1
142886191,7,1,3
128700301,2,2,2
147677672,1,1,2
129036237,3,3,6
147809694,2,2,5
118802866,11,7,3
124792606,1,0,1
147827417,4,4,11
145739235,3,3,10
73983089,9,5,2
121285482,15,10,18
136263367,2,0,1
138882569,1,1,2
147859127,1,1,9
62647499,18,9,4
128045102,12,6,8
147648297,2,0,1
71533381,2,0,1
131908216,7,3,3
127304635,7,6,10
139991621,6,4,5
146129420,3,0,1
147987864,1,1,5
129785929,4,2,2
147551714,1,0,1
140653151,25,13,4
147646636,7,0,1
141910125,1,0,1
147944984,1,1,2
69577699,15,11,5
147498099,8,7,12
122968665,3,0,1
143215830,4,1,2
111228904,4,2,5
142387306,3,0,1
114883236,6,2,2
143395058,21,15,5
147859570,2,1,5
82882203,8,3,4
148029309,1,1,4
146470950,4,4,20
147965273,1,1,5
147099549,1,1,3
68076555,12,1,2
143382251,7,5,7
146794558,4,2,2
103441193,4,1,3
145881168,1,0,1
147632979,1,1,2
87682145,1,0,1
147752889,1,1,4
122964401,13,7,5
132259745,3,0,1
73352288,3,0,1
146636652,24,5,3
147752403,1,1,28
146591922,2,1,2
112601157,2,2,4
138435809,41,13,4
99351693,1,0,1
147804325,1,1,6
142865402,2,1,4
116740930,1,0,1
118457245,3,1,2
147005323,2,0,1
147931079,1,1,2
145738327,1,1,3
130405880,3,1,2
147828683,1,0,1
147854774,1,0,1
117041676,9,6,3
125825175,16,2,2
139202560,4,3,5
147148034,3,3,5
53378888,7,4,4
79655552,7,1,2
148036528,1,1,2
147992075,1,0,1
146073662,10,0,1
95003561,1,0,1
147991276,1,1,3
143552307,1,0,1
147382055,2,1,2
11970924,5,3,3
136110957,1,0,1
137873246,1,1,3
147584362,10,6,4
117947997,12,2,2
145656739,3,1,2
147769282,1,1,4
147866846,3,1,2
85382319,6,0,1
120106132,4,3,9
147691746,1,1,2
124641002,21,18,17
129544174,2,1,2
135111584,1,1,20
147936032,2,1,5
147450266,2,1,8
141039596,4,4,25
134774895,1,1,2
147911110,1,0,1
142166212,3,3,10
142221494,6,2,2
144330660,21,16,6
140745724,1,1,12
147811438,1,1,3
129717115,1,1,4
146971637,3,3,9
147862641,1,0,1
138910574,1,1,2
139663362,2,2,2
141436587,5,3,5
147643114,3,3,12
145724967,21,4,4
110683879,4,2,2
147939111,13,0,1
147664057,1,1,2
143953223,2,2,10
143305919,1,0,1
94270747,14,12,14
147522389,4,0,1
145007657,14,12,6
147849684,3,2,4
147640317,1,1,3
147918035,3,0,1
147848672,1,0,1
35299349,1,0,1
147753455,1,0,1
147193678,5,2,3
147620895,3,3,4
139237625,46,7,2
34084066,3,0,1
97871511,11,6,4
125231473,2,0,1
147867000,1,0,1
36575653,3,2,2
147809948,1,0,1
147060258,1,0,1
147921496,1,1,3
147662913,1,0,1
60755921,2,2,5
147662949,1,0,1
128260005,12,7,4
147909771,1,0,1
99418085,3,1,2
147960307,4,1,2
147812793,1,0,1
147668389,9,1,2
147692273,10,7,5
148027370,1,0,1
147920033,2,0,1
147989042,1,1,2
147754208,2,1,2
147749873,1,1,4
136395900,1,1,2
148037269,1,0,1
147046745,2,2,6
147994352,1,0,1
147707263,1,0,1
143916801,2,1,2
52308690,1,0,1
15017621,8,4,4
113232339,6,3,4
145249913,2,2,4
7366652,5,5,4
147696046,1,0,1
146620261,1,1,4
147813572,1,0,1
143736115,4,3,2
146938395,1,0,1
114370742,1,1,2
144193532,8,3,6
146964095,17,0,1
147665814,1,1,3
132757354,2,1,2
79217463,17,10,5
147276923,1,0,1
144572694,2,2,5
136699693,2,0,1
142896767,5,0,1
67534242,2,1,2
147679080,1,1,2
123682642,2,0,1
19150871,2,0,1
119114155,1,0,1
147493382,1,1,2
129384445,1,0,1
68331861,6,2,2
147141021,9,1,3
147589254,6,6,5
147803942,4,3,5
147701387,1,1,31
109495534,10,7,18
145347110,10,5,4
143398464,1,0,1
134990156,2,0,1
142355956,2,0,1
117494892,8,2,3
71110675,1,1,2
147092485,2,2,2
147810157,2,2,8
147650254,3,1,2
147667577,1,0,1
143597327,5,4,5
144258179,2,1,2
143501174,1,1,13
3899655,3,0,1
147724222,1,1,2
135921336,2,0,1
143265557,1,0,1
147625607,1,1,2
122549022,8,4,5
108647943,2,1,4
147799943,1,0,1
128924846,3,3,10
65952593,35,29,7
147905199,1,0,1
70745265,8,7,7
142452605,7,5,4
147948948,2,1,2
136284514,7,3,2
147690234,1,1,3
147811733,1,1,5
147796485,1,0,1
139269062,4,1,3
102151975,1,0,1
146870363,1,0,1
137959544,1,1,4
147770074,1,1,39
113967807,1,0,1
126813269,6,0,1
147926214,1,0,1
134684210,7,3,4
147664091,1,0,1
146692852,1,0,1
147734118,1,0,1
147784660,3,1,4
123946970,4,0,1
115338340,2,2,6
130762243,8,2,4
133743412,2,0,1
131599045,3,1,2
118985073,2,1,2
147805519,1,1,2
147760526,1,1,9
121947980,1,1,4
147579321,2,0,1
147243168,2,2,8
128199537,5,2,3
139509634,11,0,1
125449300,10,4,3
141263198,3,1,4
104923609,2,1,5
147629998,1,0,1
147875999,1,1,5
147757483,3,2,3
123754687,2,0,1
115535085,5,3,3
124979804,6,4,3
144355036,10,2,7
147451601,2,1,6
147360256,2,1,2
147605110,2,1,3
74843646,1,0,1
83696162,1,1,2
147846707,3,0,1
138743983,6,3,3
137730481,1,0,1
148005842,1,1,6
147967288,2,1,2
147379346,4,1,2
147424906,1,0,1
143478775,3,1,2
143936446,4,4,13
147467830,3,0,1
146658101,10,7,6
142641532,1,0,1
146705687,3,1,2
147943122,1,1,2
147906097,1,1,3
142015994,3,1,2
99903210,7,4,2
142030183,4,1,2
147622208,1,0,1
147673191,1,1,3
147691342,17,9,5
145632429,4,4,10
147905099,1,1,6
142022668,7,4,6
125658653,15,9,8
147710934,1,1,3
147695222,1,0,1
147758387,3,0,1
121112401,3,3,7
147632893,3,0,1
147725340,1,0,1
147610604,3,1,2
147774760,1,1,4
126040249,5,4,12
147809640,3,3,3
146955933,5,1,2
146870648,2,2,2
147885933,1,1,3
125870639,1,1,2
147642619,1,1,5
137363917,1,0,1
127452814,11,2,2
147773568,1,1,5
147374524,4,3,6
140144943,7,2,3
146986536,2,2,4
114287246,3,2,3
147097195,5,4,3
71189509,2,1,2
145837554,9,9,10
131371482,9,4,3
94903128,1,0,1
147853488,1,1,5
139075590,4,1,2
114838671,1,0,1
147924087,1,0,1
147795967,7,4,10
145623194,1,0,1
147962400,1,1,5
144082527,2,1,2
