__source_pk,dt,id,gtype,set01,set02,set03,set04,set05,set06,set07,set08,set09,set10,set11,set12,set13,set14,status,sort,source_db,source_table,ods_table_name,sync_time
e0c641195b27425bb056ac56f8953d24,2026-07-23,421,105,"200,100000","200,100000","200,20000",,,,,,,,,,,,1,38,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e96ed478dab8595a7dbda4cbcbee168f,2026-07-23,218,101,"10000,300000","10000,300000","10000,37500","10000,27500","10000,300000","10000,75000","10000,27500","10000,60000","10000,27500","10000,10000","0,0","1,3000","0,0","1000,27500",1,43,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ea5d2f1c4608232e07d3aa3d998e5135,2026-07-23,64,101,"100000,10000000","100000,10000000","100000,1250000","100000,950000","100000,10000000","100000,2500000","100000,950000","100000,2000000","100000,950000","100000,333333","0,0","1,100000","0,0","10000,950000",1,50,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f033ab37c30201f73f142449d037028d,2026-07-23,80,102,"1000000,100000000","1000000,100000000","1000000,12500000","1000000,100000000","1000000,100000000",,,,,,,,,,1,47,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f2fc990265c712c49d51a18a32b39f0c,2026-07-23,324,111,"1400,140000","1400,140000","1400,70000","1400,20000","1400,17500","1400,1400","1400,1400",,,,,,,,1,17,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f3f27a324736617f20abbf2ffd806f6d,2026-07-23,516,112,"1,30000","1,30000",,,,,,,,,,,,,1,27,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f5deaeeae1538fb6c45901d524ee2f98,2026-07-23,584,128,"1,100","1,100",,,,,,,,,,,,,1,3,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f5f8590cd58a54e94377e6ae2eded4d9,2026-07-23,450,105,"20,30000","20,30000","20,6000",,,,,,,,,,,,1,39,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f90f2aca5c640289d0a29417bcb63a37,2026-07-23,290,105,"3400,340000","3400,340000","3400,68000",,,,,,,,,,,,1,24,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f9b902fc3289af4dd08de5d1de54f68f,2026-07-23,335,112,"100,10000","100,10000",,,,,,,,,,,,,1,10,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ffeabd223de0d4eacb9a3e6e53e5448d,2026-07-23,575,112,"1,10000","1,10000",,,,,,,,,,,,,1,31,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
00ac8ed3b4327bdd4ebbebcb2ba10a00,2026-07-23,610,101,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",,1,1,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
0336dcbab05b9d5ad24f4333c7658a0e,2026-07-23,195,104,"10,100000","10,100000","10,50000","10,20000","10,16700","10,12500","10,8400","10,7200","10,5600","10,4200","10,3400","10,2000","10,1700","10,700",1,11,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
045117b0e0a11a242b9765e79cbf113f,2026-07-23,180,105,"20000,2000000","20000,2000000","20000,400000",,,,,,,,,,,,1,27,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
04ecb1fa28506ccb6f72b12c0245ddbc,2026-07-23,595,128,"200,20000","200,20000",,,,,,,,,,,,,1,12,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
06138bc5af6023646ede0e1f7c1eac75,2026-07-23,269,102,"1400,140000","1400,140000","1400,20000","1400,140000","1400,140000",,,,,,,,,,1,30,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
06eb61b839a0cefee4967c67ccb099dc,2026-07-23,310,108,"1400,140000","1400,140000","1400,50000","1400,14000",,,,,,,,,,,1,20,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
076a0c97d09cf1a0ec3e19c7f2529f2b,2026-07-23,594,128,"30,3000","30,3000",,,,,,,,,,,,,1,9,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
077e29b11be80ab57e1a2ecabb7da330,2026-07-23,249,111,"30000,30000000","30000,30000000","30000,1500000","30000,225000","30000,180000","15000,15000","15000,15000",,,,,,,,1,22,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
087408522c31eeb1f982bc0eaf81d35f,2026-07-23,510,108,"1,30000","1,30000","1,10000","1,3000",,,,,,,,,,,1,46,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
0fcbc61acd0479dc77e3cccc0f5ffca7,2026-07-23,531,106,"5,75000","5,75000","5,9400","5,7500","5,3750",,,,,,,,,,1,40,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
13f320e7b5ead1024ac95c3b208610db,2026-07-23,527,106,"1,10000","1,10000","1,1250","1,1000","1,500",,,,,,,,,,1,43,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
1700002963a49da13542e0726b7bb758,2026-07-23,292,105,"700,70000","700,70000","700,14000",,,,,,,,,,,,1,15,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
25ddc0f8c9d3e22e03d3076f98d83cb2,2026-07-23,474,102,"5,1000","5,1000","5,150","5,1000","5,1000",,,,,,,,,,1,5,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
285e19f20beded7d215102b49d5c09a0,2026-07-23,503,101,"1,10000","1,10000","1,1250","1,950","1,10000","1,2500","1,950","1,2000","1,950","1,333","0,0","1,100","0,0",,1,71,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
320722549d1751cf3f247855f937b982,2026-07-23,320,110,"700,70000","700,70000","700,70000","700,7000","700,70000","700,7000","700,7000","700,7000","700,3500","700,2500","700,2500","700,2500","700,1400","700,700",1,18,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
335f5352088d7d9bf74191e006d8e24c,2026-07-23,240,108,"2000000,200000000","2000000,200000000","2000000,66666666","2000000,20000000",,,,,,,,,,,1,36,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
34173cb38f07f89ddbebc2ac9128303f,2026-07-23,30,101,"500,50000","500,50000","500,6250","500,4550","500,50000","500,12500","500,4550","500,10000","500,4550","500,1666","0,0","1,500","0,0","50,4550",1,29,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3435c378bb76d4357324dd7e69f3cd18,2026-07-23,599,128,"300,30000","300,30000",,,,,,,,,,,,,1,13,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
34ed066df378efacc9b924ec161e7639,2026-07-23,301,106,"700000,70000000","700000,70000000","700000,8750000","700000,4500000","700000,3500000",,,,,,,,,,1,31,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
38af86134b65d0f10fe33d30dd76442e,2026-07-23,176,101,"20000,2000000","20000,2000000","20000,250000","20000,190000","20000,2000000","20000,500000","20000,190000","20000,400000","20000,190000","20000,66666","0,0","1,20000","0,0","2000,190000",1,45,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
39461a19e9eddfb385ea76b26521ea48,2026-07-23,386,110,"2,5000","2,5000","2,2500","2,2000","2,1000","2,800","2,750","2,500","2,400","2,200","2,250","2,200","2,100","2,30",1,3,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3988c7f88ebcb58c6ce932b957b6f332,2026-07-23,137,110,"100,10000","100,10000","100,10000","100,1000","100,10000","100,1000","100,1000","100,1000","100,500","100,300","100,300","100,300","100,200","100,100",1,15,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3c7781a36bcd6cf08c11a970fbe0e2a6,2026-07-23,424,106,"100,50000","100,50000","100,6250","100,5000","100,2500",,,,,,,,,,1,35,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3fe94a002317b5f9259f82690aeea4cd,2026-07-23,316,110,"1100,110000","1100,110000","1100,110000","1100,11000","1100,110000","1100,11000","1100,11000","1100,11000","1100,5500","1100,4000","1100,4000","1100,4000","1100,2000","1100,1100",1,21,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
42998cf32d552343bc8e460416382dca,2026-07-23,457,113,"30,3000","30,3000","30,500","30,50",,,,,,,,,,,1,24,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
51d92be1c60d1db1d2e5e7a07da55b26,2026-07-23,462,102,"10,50000","10,50000","10,6250","10,50000","10,50000",,,,,,,,,,1,59,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
550a141f12de6341fba65b0ad0433500,2026-07-23,444,111,"100,30000","100,30000","100,15000","100,4300","100,3700","100,300","100,250",,,,,,,,1,30,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
5878a7ab84fb43402106c575658472fa,2026-07-23,167,104,"50,2500","50,2500","50,1250","50,500","50,450","50,350","50,250","50,200","50,150","50,150","50,100","50,50","50,50","20,20",1,16,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
5a4b25aaed25c2ee1b74de72dc03c14e,2026-07-23,391,101,"5,5000","5,5000","5,1000","5,500","5,5000","5,1250","5,500","5,1000","5,500","5,166","0,0","5,50","0,0",,1,7,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
5d44ee6f2c3f71b73125876103c8f6c4,2026-07-23,617,110,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",,1,1,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
66f041e16a60928b05a7e228a89c3799,2026-07-23,58,105,"100,10000","100,10000","100,2000",,,,,,,,,,,,1,16,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
68ce199ec2c5517597ce0a4d89620f55,2026-07-23,465,105,"10,50000","10,50000","10,10000",,,,,,,,,,,,1,40,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
68d30a9594728bc39aa24be94b319d21,2026-07-23,84,102,"50000000,1000000000","50000000,1000000000","50000000,125000000","50000000,1000000000","50000000,1000000000",,,,,,,,,,1,52,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
69421f032498c97020180038fddb8e24,2026-07-23,525,105,"1,2500","1,2500","1,500",,,,,,,,,,,,1,47,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6c524f9d5d7027454a783c841250ba71,2026-07-23,356,107,"20,50000","20,50000","20,20000","20,25000","20,50000","20,50000","20,50000",,,,,,,,1,11,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6ea9ab1baa0efb9e19094440c317e21b,2026-07-23,29,301,"10,10000","10,10000","2,1500","1,1000","10,10000","10,10000",,,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
74db120f0a8e5646ef5a30154e9f6deb,2026-07-23,228,108,"1000,100000","1000,100000","1000,33333","1000,10000",,,,,,,,,,,1,18,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
76dc611d6ebaafc66cc0879c71b5db5c,2026-07-23,128,106,"1,100","1,100","1,20","1,10","1,5",,,,,,,,,,1,1,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
7750ca3559e5b8e1f44210283368fc16,2026-07-23,616,108,"0,0","0,0","0,0","0,0",,,,,,,,,,,1,1,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
7df0f1f1fff17a54e5bd6ba385d66fe1,2026-07-23,99128,128,"1,100","1,1000",,,,,,,,,,,,,0,22,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
7eabe3a1649ffa2b3ff8c02ebfd5659f,2026-07-23,206,106,"10,3000","10,3000","10,375","10,300","10,150",,,,,,,,,,1,9,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
7f24d240521d99071c93af3917215ef7,2026-07-23,551,106,"2,50000","2,50000","2,6250","2,5000","2,2500",,,,,,,,,,1,42,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
816b112c6105b3ebd537828a39af4818,2026-07-23,401,113,"5,5000","5,5000","5,1000","5,100",,,,,,,,,,,1,6,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
854d9fca60b4bd07f9bb215d59ef5561,2026-07-23,489,106,"5,2000","5,2000","5,250","5,125","5,100",,,,,,,,,,1,5,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
884d247c6f65a96a7da4d1105d584ddd,2026-07-23,650,101,"5000,400000","5000,400000","5000,50000","5000,40000","5000,400000","5000,100000","5000,25000","5000,80000","5000,16000","5000,15000","0,0","5000,5000",,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8b16ebc056e613024c057be590b542eb,2026-07-23,569,111,"1,10000","1,10000","1,5000","1,750","1,600","1,50","1,50",,,,,,,,1,38,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8bc829b5c5fea9b25e5a063bcbf06d46,2026-07-23,99101,101,"1,100","1,100","1,20","1,10","1,100","1,25","1,10","1,20","1,10","1,3","0,0","1,10","0,0","20,5000",0,74,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8c19f571e251e61cb8dd3612f26d5ecf,2026-07-23,263,101,"700000,70000000","700000,70000000","700000,9000000","700000,6500000","700000,70000000","700000,17500000","700000,6500000","700000,14000000","700000,6500000","700000,2333333","0,0","1,700000","0,0","65000,6500000",1,54,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8c7bbbba95c1025975e548cee86dfadc,2026-07-23,644,105,"10,20000","10,20000","10,4000",,,,,,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8eefcfdf5990e441f0fb6f3fad709e21,2026-07-23,563,105,"1,15000","1,15000","1,3000",,,,,,,,,,,,1,44,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8f53295a73878494e9bc8dd6c3c7104f,2026-07-23,179,104,"20000,2000000","20000,2000000","20000,1000000","20000,400000","20000,340000","20000,250000","20000,170000","20000,150000","20000,120000","20000,90000","20000,75000","20000,40000","20000,40000","20000,20000",1,36,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
941e1aaaba585b952b62c14a3a175a61,2026-07-23,451,106,"20,30000","20,30000","20,3750","20,1875","20,1500",,,,,,,,,,1,37,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
96da2f590cd7246bbde0051047b0d6f7,2026-07-23,177,102,"20000,2000000","20000,2000000","20000,250000","20000,2000000","20000,2000000",,,,,,,,,,1,37,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
996a7fa078cc36c46d02f9af3bef918b,2026-07-23,608,111,"20,30000","20,30000","20,15000","20,2250","20,1800","20,150","20,150",,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9dfcd5e558dfa04aaf37f137a1d9d3e5,2026-07-23,311,108,"3400,340000","3400,340000","3400,120000","3400,34000",,,,,,,,,,,1,23,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a01a0380ca3c61428c26a231f0e49a09,2026-07-23,390,102,"5,5000","5,5000","5,1000","5,5000","5,5000",,,,,,,,,,1,7,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a3c65c2974270fd093ee8a9bf8ae7d0b,2026-07-23,108,106,"30,3000","30,3000","30,375","30,300","30,150",,,,,,,,,,1,12,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a9a1d5317a33ae8cef33961c34144f84,2026-07-23,585,128,"10,1000","10,1000",,,,,,,,,,,,,1,7,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ac627ab1ccbdb62ec96e702f07f6425b,2026-07-23,99,104,"300000,30000000","300000,30000000","300000,15000000","300000,6000000","300000,5000000","300000,3750000","300000,2500000","300000,2150000","300000,1700000","300000,1250000","300000,1000000","300000,600000","300000,500000","200000,200000",1,42,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
b1a59b315fc9a3002ce38bbe070ec3f5,2026-07-23,261,121,"1,10","1,10","1,10",,,,,,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c058f544c737782deacefa532d9add4c,2026-07-23,359,111,"20,50000","20,50000","10,25000","10,7000","10,6000","10,500","10,400",,,,,,,,1,27,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c0c7c76d30bd3dcaefc96f40275bdc0a,2026-07-23,50,102,"5,500","5,500","5,100","5,500","5,500",,,,,,,,,,1,4,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c21002f464c5fc5bee3b98ced83963b8,2026-07-23,1125,113,"3000,300000","3000,300000","3000,60000","3000,6000",,,,,,,,,,,1,13,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c3e878e27f52e2a57ace4d9a76fd9acf,2026-07-23,362,102,"10,20000","10,20000","10,2500","10,20000","10,20000",,,,,,,,,,1,53,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c6036a69be21cb660499b75718a3ef24,2026-07-23,1120,107,"3000,300000","3000,300000","3000,75000","3000,100000","3000,300000","3000,300000","3000,300000",,,,,,,,1,23,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c74d97b01eae257e44aa9d5bade97baf,2026-07-23,16,104,"50,5000","50,5000","50,2500","50,1000","50,850","50,650","50,450","50,400","50,300","50,250","50,200","50,100","50,100","50,50",1,17,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c75b6f114c23a4d7ea11331e7c00e73c,2026-07-23,547,108,"1,2500","1,2500","1,850","1,250",,,,,,,,,,,1,52,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c9f0f895fb98ab9159f51fd0297e236d,2026-07-23,8,102,"100,10000","100,10000","100,1250","100,10000","100,10000",,,,,,,,,,1,20,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
cee631121c2ec9232f3a2f028ad5c89b,2026-07-23,500,103,"1,30000","1,30000","1,15000","1,6000","1,3750","1,2750","1,1800","1,900",,,,,,,1,49,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d1c38a09acc34845c6be3a127a5aacaf,2026-07-23,225,108,"200,20000","200,20000","200,6666","200,2000",,,,,,,,,,,1,14,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d96409bf894217686ba124d7356686c9,2026-07-23,257,106,"1000,100000","1000,100000","1000,12500","1000,10000","1000,5000",,,,,,,,,,1,20,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d9fc5b73a8d78fad3d6dffe419384e70,2026-07-23,388,113,"2,5000","2,5000","2,1000","2,100",,,,,,,,,,,1,2,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
dc6a6489640ca02b0d42dabeb8e46bb7,2026-07-23,469,110,"10,50000","10,50000","10,50000","10,5000","10,50000","10,5000","10,5000","10,5000","10,2500","10,1500","10,1500","10,1500","10,1000",,1,39,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
df877f3865752637daa540ea9cbc474f,2026-07-23,533,108,"5,75000","5,75000","5,25000","5,75000",,,,,,,,,,,1,47,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e44fea3bec53bcea3b7513ccef5857ac,2026-07-23,454,110,"20,30000","20,30000","20,30000","20,3000","20,5000","20,3000","20,3750","20,2500","20,2150","20,1650","20,900","20,900","20,600",,1,38,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e46de7e1bcaaced9a54f1e9d0d2f800d,2026-07-23,397,108,"5,5000","5,5000","5,1650","5,500",,,,,,,,,,,1,7,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e4da3b7fbbce2345d7772b0674a318d5,2026-07-23,5,102,"10,1000","10,1000","10,150","10,1000","10,1000",,,,,,,,,,1,9,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e6b4b2a746ed40e1af829d1fa82daa10,2026-07-23,572,113,"1,15000","1,15000","1,2500","1,1000",,,,,,,,,,,1,31,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e7b24b112a44fdd9ee93bdf998c6ca0e,2026-07-23,360,112,"20,50000","20,50000",,,,,,,,,,,,,1,8,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e836d813fd184325132fca8edcdfb40e,2026-07-23,466,106,"10,50000","10,50000","10,6250","10,5000","10,2500",,,,,,,,,,1,38,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
eccbc87e4b5ce2fe28308fd9f2a7baf3,2026-07-23,3,101,"50,5000","50,5000","50,650","50,500","50,5000","50,1250","50,500","50,1000","50,500","50,166","0,0","1,50","0,0","5,500",1,18,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
eddea82ad2755b24c4e168c5fc2ebd40,2026-07-23,309,108,"1100,110000","1100,110000","1100,40000","1100,11000",,,,,,,,,,,1,19,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f29c21d4897f78948b91f03172341b7b,2026-07-23,613,104,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",1,1,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f387624df552cea2f369918c5e1e12bc,2026-07-23,553,108,"2,50000","2,50000","2,16666","2,5000",,,,,,,,,,,1,48,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f8c1f23d6a8d8d7904fc0ea8e066b3bb,2026-07-23,396,107,"5,5000","5,5000","5,1250","5,1800","5,5000","5,5000","5,5000",,,,,,,,1,7,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
fccb60fb512d13df5083790d64c4d5dd,2026-07-23,437,112,"100,50000","100,50000",,,,,,,,,,,,,1,21,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
fe131d7f5a6b38b23cc967316c13dae2,2026-07-23,255,104,"1000,100000","1000,100000","1000,50000","1000,20000","1000,17000","1000,12500","1000,8500","1000,7500","1000,6000","1000,4500","1000,4000","1000,2000","1000,2000","1000,1000",1,28,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
03afdbd66e7929b125f8597834fa83a4,2026-07-23,63,101,"50000,5000000","50000,5000000","50000,650000","50000,500000","50000,5000000","50000,1250000","50000,500000","50000,1000000","50000,500000","50000,166666","0,0","1,50000","0,0","5000,500000",1,48,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
060ad92489947d410d897474079c1477,2026-07-23,221,108,"10,1000","10,1000","10,333","10,100",,,,,,,,,,,1,8,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
07563a3fe3bbe7e3ba84431ad9d055af,2026-07-23,521,102,"5,75000","5,75000","5,9400","5,75000","5,75000",,,,,,,,,,1,61,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
07cdfd23373b17c6b337251c22b7ea57,2026-07-23,278,103,"700,70000","700,70000","700,35000","700,14000","700,9000","700,6500","700,5000","700,2000",,,,,,,1,21,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
08c5433a60135c32e34f46a71175850c,2026-07-23,597,128,"2,5000","2,5000",,,,,,,,,,,,,1,4,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
0aa1883c6411f7873cb83dacb17b0afc,2026-07-23,191,110,"1000,30000","1000,30000","1000,30000","1000,3000","1000,3000","1000,3000","1000,3000","1000,3000","1000,1500","900,900","900,900","900,900","600,600","10,300",1,19,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
0f96613235062963ccde717b18f97592,2026-07-23,639,108,"20,2000","20,2000","20,666","20,200",,,,,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
0ff39bbbf981ac0151d340c9aa40e63e,2026-07-23,646,108,"10,20000","10,20000","10,6666","10,2000",,,,,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
115f89503138416a242f40fb7d7f338e,2026-07-23,223,108,"50,5000","50,5000","50,1666","50,500",,,,,,,,,,,1,11,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
1534b76d325a8f591b52d302e7181331,2026-07-23,212,111,"1000,30000","1000,30000","100,15000","1000,7500","1000,6000","500,500","500,500",,,,,,,,1,14,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
15de21c670ae7c3f6f3f1f37029303c9,2026-07-23,555,110,"2,50000","2,50000","2,50000","2,5000","2,50000","2,5000","2,5000","2,5000","2,2500","2,1500","2,1500","2,1500","2,1000",,1,42,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
16a5cdae362b8d27a1d8f8c7b78b4330,2026-07-23,286,104,"70,7000","70,7000","70,3500","70,1500","70,1500","70,1000","70,600","70,500","70,400","70,300","70,200","70,100","70,100","70,100",1,18,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
16c222aa19898e5058938167c8ab6c57,2026-07-23,541,101,"2,50000","2,50000","2,6250","2,4550","2,50000","2,12500","2,4550","2,10000","2,4550","2,1666","0,0","1,500","0,0",,1,69,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
185c29dc24325934ee377cfda20e414c,2026-07-23,627,104,"3000000,300000000","3000000,300000000","3000000,150000000","3000000,60000000","3000000,50000000","3000000,37500000","3000000,25000000","3000000,21500000","3000000,17000000","3000000,12500000","3000000,10000000","3000000,6000000","3000000,5000000","2000000,2000000",1,46,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
19f3cd308f1455b3fa09a282e0d496f4,2026-07-23,251,113,"1,100","1,100","1,20","1,2",,,,,,,,,,,1,1,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
1afa34a7f984eeabdbb0a7d494132ee5,2026-07-23,131,110,"1,100","1,100","1,100","1,10","1,10","1,10","1,10","1,10","1,5","1,3","1,3","1,3","1,2","1,1",1,2,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
1ff1de774005f8da13f42943881c655f,2026-07-23,24,102,"300,30000","300,30000","300,3750","300,30000","300,30000",,,,,,,,,,1,23,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
24b16fede9a67c9251d3e7c7161c83ac,2026-07-23,372,111,"100,300000","100,300000","20,5000","20,5000","20,5000","10,2000","10,2000",,,,,,,,1,28,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
